"Date","Cluster-1","Cluster-2","Cluster-3","Cluster-4","Cluster-5","Cluster-6","Cluster-7","Cluster-8","Cluster-9","Cluster-10"
2010-01-05,270.201800185924,-177.490563623905,-135.619600799581,148.201490946991,-268.561773407852,-44.5661421607317,224.14642283766,36.2893219789434,50.4610406833131,139.611373818548
2010-01-06,283.534629440754,-0.443847642394817,-186.956514943188,-7.75504699575682,57.942610630083,-9.62782727155365,316.32128607225,-54.4029699742213,169.711115475991,160.873930018946
2010-01-07,-15.1846836949165,66.7966880480261,-453.603048711474,95.6539074345826,-136.872196064658,-126.832665377191,-209.308048776638,119.972612089666,294.595488473099,434.351058830757
2010-01-08,293.829112543904,-36.0819147618464,207.692375667725,-164.888424525803,-62.3484473875589,-184.715272578329,167.799035996348,-151.379113760192,-117.142221650292,-25.5762553349789
2010-01-11,88.2536874317864,145.916222122917,-196.587597936959,18.1235737858761,223.699705086474,46.9567423748209,-309.413718581156,19.9833217936411,-3.56525732521967,13.9506066072187
2010-01-12,-289.739952289417,-22.1249686489679,-400.749003049381,47.6708567057836,62.1251932080118,183.231643520565,-161.09294947812,-114.369833967984,23.3152959991507,-32.3817369738684
2010-01-13,14.5627575040648,210.04835961812,123.784278257494,-67.3092370224745,72.3301409387931,19.5856033477273,16.5340660400777,135.460329048458,-30.3988434006967,70.1174681691805
2010-01-14,-234.12624825083,146.513189118536,-146.50152675093,-120.85611616035,-64.1371444809847,-54.4019980319876,89.0473270429912,-79.0065576512767,-136.034209121154,187.845710857307
2010-01-15,91.6405842956226,49.9781042523832,-173.011804338794,53.690794365068,11.5016805254683,23.8672291908987,137.039212697905,32.7863534647134,3.11074002736549,-70.8978833006352
2010-01-19,-188.977977861064,246.348121362511,-21.2533416149576,-93.2682902494878,75.0997161252869,-19.5467425466939,-117.372177421225,101.483177667832,-143.747905002183,-92.6032596760515
2010-01-20,105.434316644995,-31.9912988215493,-83.898007933523,319.846701580687,-55.6699937967554,21.1793898265391,4.32770505668442,-30.519951388194,-84.3734306493462,260.030449703568
2010-01-21,152.584036253064,-38.7072570989659,695.453254026263,-24.5045234574076,-74.8222294896549,5.9661809433831,158.267201519594,-163.649428027889,186.27686134831,439.519643421183
2010-01-22,412.661103234137,253.399037711674,-356.089370685562,39.4919183621717,-123.103928141724,223.459646313715,15.4686325846105,-46.7121571542689,107.087438452248,120.303775011726
2010-01-25,-380.020357631826,-131.384897317721,-49.2835702481363,96.5678853489777,77.8016377645907,-1.2050169981411,171.219037030837,37.3461641059988,-91.8102017572932,-48.4060002957135
2010-01-26,-46.5552294669987,67.799944135208,173.057471602916,-306.559283491948,101.257576367773,26.3300200181886,-46.0840529737451,-47.2608916468144,268.320614786321,-171.756260112563
2010-01-27,-541.795476225225,-173.703931326031,19.4542032041614,334.359618060569,-166.36372448683,-62.2259146146672,-334.756888522548,55.9600990193322,9.23920423208899,224.163263422917
2010-01-28,66.4010638854625,86.4420526999246,-283.867159975084,41.7601037257133,-17.9885869389942,84.3835762623631,115.892738806763,44.9285579362591,184.678005195625,209.618561105717
2010-01-29,-132.823733168457,247.407848525703,-475.179027011803,106.612468587153,12.417108345154,84.1487948777225,-155.637186541804,38.0238301675073,46.1854520791729,69.991535450839
2010-02-01,279.327415669343,-268.630135056387,104.888118937143,-57.5239536307521,-31.3907325922032,-48.4698879416564,396.18219278674,18.7526443193759,28.5743515851456,-38.6429401857264
2010-02-02,-111.317742620042,263.165781659349,-204.062570123221,-105.838302365472,-1.81738515155406,27.9736797334624,-24.5471789335205,36.7379141890301,299.49583611094,-188.911572420283
2010-02-03,7.61991708599025,-90.1647019196942,295.780182007103,-45.0410986352041,-92.0273918646818,-58.6985880990007,-57.8773475515482,-131.463371728002,-113.980505061729,-204.832826359652
2010-02-04,240.567277263427,-19.4134809276981,95.8560525098623,32.4097413296707,-126.170401598797,-114.460023826315,-166.900204379163,-97.8819077806511,194.324843582185,1.14981252450785
2010-02-05,-237.281773432707,-162.635851110685,278.060292380279,102.623846930476,-101.06118491566,-26.5457524141383,-111.907966403329,175.342814679178,-314.324925288876,123.72429956652
2010-02-08,444.93889017511,137.678320818366,263.187704086458,-102.115516417674,-90.9094644495403,92.8040786200146,101.680004922074,-154.225294747291,247.548759419957,1.08721556736606
2010-02-09,186.601449565242,-60.0020260856999,-65.2153462529753,-160.756038360475,33.8667004252811,56.5495922904308,181.110855693307,-139.619455369469,28.0825695797786,-63.8941341820532
2010-02-10,-342.127560622125,-92.4299424023468,-29.8442415905585,355.987504203162,-71.7225538281955,-14.5089990270458,-58.9665516173629,50.360930697974,-42.5745554288809,119.974608422665
2010-02-11,175.069585156213,-93.095848728579,197.743278187205,-240.391053031862,28.2825690195944,26.6031578380118,225.642554249673,-44.8013547125464,95.6077699384854,-115.677611164176
2010-02-12,222.185456513569,87.9691448331093,143.858019040282,147.419264500775,-89.0691975283482,-39.0638879255476,47.4029155688834,186.221643433042,184.090793139797,-38.4402787656878
2010-02-16,-309.730457087026,-234.589914224401,-52.2757065141899,-54.8032753002426,145.366379474288,27.8328632819761,94.9267135220959,287.931157081554,-49.002794988401,4.00217008024984
2010-02-17,204.87002463112,271.740932847636,-50.7924156413571,-58.1138728253971,-78.5599596941416,215.417891214764,-168.603637760141,123.183326106901,97.4385606756483,-139.777366548865
2010-02-18,55.4351689656214,-138.88726549511,82.1013308425004,-69.0664008407133,42.3152518707024,80.0459652880283,-66.2347020000489,45.7771586130248,-189.474688024227,-119.765416179073
2010-02-19,338.045458915121,-112.533881157754,-46.0374574411256,125.408901360426,291.787497770755,-19.4578252052927,81.5815874890007,-25.6442382000728,19.6056322025363,101.511413631519
2010-02-22,77.136970520026,72.9556082290198,-89.9415105201518,234.058927494458,-95.9439907301241,-50.9915434975514,-345.349802961945,51.1871984676124,-28.4174493266188,211.219870647413
2010-02-23,191.98812130047,-56.8332086393761,-143.781865946084,-68.2281400289654,-20.7410960892799,34.8142317348395,-127.441961260944,61.0120118259733,119.354817721537,-59.9145391757439
2010-02-24,-442.119987270115,-62.178056436399,25.9109612096876,107.318325076781,-122.833802330107,-77.4013666423832,-127.685351201801,20.0915101975509,172.22753359191,109.252295673869
2010-02-25,137.070922883176,150.873444708269,-39.4085853457967,58.509778723028,-43.87818181894,279.98653123125,173.636577879323,104.078730908428,103.078216819052,-97.37828441824
2010-02-26,134.909975247524,76.1291546557105,10.44713399553,11.523899543008,-203.33955885215,-87.628766954456,22.2205587087843,-29.1820637685533,107.007113702417,77.2160488611332
2010-03-01,481.120977738977,103.842355513399,479.725524052204,-111.470531165946,106.926274436003,4.20107195393419,-10.7827155785245,-64.2956727148687,83.0885640553848,-209.465922161639
2010-03-02,-152.36265950552,192.46296247283,-28.1870945296131,73.6515335064361,99.4704549727279,73.8588495340597,175.17944261473,29.8059796939758,-111.511671583547,57.9928136858854
2010-03-03,223.008915389459,-155.871994555913,-177.183977288619,7.40137899309019,-34.2869646096814,-2.70766483952272,175.620989992789,-32.2841050860085,-28.4849524495335,-63.2178830093265
2010-03-04,-142.232731839409,-176.334783857601,-72.2727692900853,243.418559318426,-45.0997549589263,43.1462114502987,-294.671649355001,42.4709024672216,67.9124123075728,-30.2929029160619
2010-03-05,22.574948666102,24.352799456482,-107.331451559689,-13.8995443651703,31.556754967178,-110.739668365698,40.7558803889139,178.21189930362,58.3984672679034,63.0976928923862
2010-03-08,-75.984102546792,-175.057662856916,147.674924863104,128.136282404909,15.8215162230313,-39.2356607474225,-101.480682609942,128.321300391519,200.10481417462,23.1629828795198
2010-03-09,64.3755438822683,-137.442715045613,-17.0412649647268,-25.964909714339,-62.08661720884,-26.5527084999712,-47.7617471270146,34.9740649115771,10.9433048760669,0.58406085193377
2010-03-10,-68.0350052731343,-19.9450774311633,209.582608947494,-36.5551860680082,-25.9172913251158,-128.340157582578,99.7383118351103,5.34949166677179,-44.8590271198413,191.062179343846
2010-03-11,-88.3598336397495,0.610202870875969,-139.819046686605,-39.5324857902404,20.2203377496446,29.6831207957678,-142.668722658793,35.2731644039761,-42.9573506030422,135.500762033627
2010-03-12,278.070503651303,-129.307858408045,-60.1526396962537,-84.1236236313259,-117.192497956371,23.0245374559026,97.9580858600516,93.6075947080434,71.9842655152203,-52.0927552644268
2010-03-15,-231.132600109648,41.6092766815579,-183.800860042768,-15.164181733789,73.5026326696704,80.0339737250227,-376.123916822098,-22.0922434444173,60.4859182852672,11.5785440241159
2010-03-16,-137.484520516073,-86.1707874483973,89.469466227391,31.6965421049427,98.6651504648102,23.0859802247106,16.2599017212662,195.531903037653,75.5879449368106,82.5888641649182
