"Companies","Cluster-1","Cluster-2","Cluster-3","Cluster-4","Cluster-5","Cluster-6","Cluster-7","Cluster-8","Cluster-9","Cluster-10"
"Avago.Technologies.Information.Technology",0.741365913452072,0.345291226215173,0.459370777053233,0.237869343791069,0.496210182419434,0.1478455084055,0.317343117992814,0.48769705183387,0.371157117748075,0.102606286953414
"AvalonBay.Communities..Inc..Financials",0.773430981098677,0.183151420679681,0.247807718006278,0.359013265185635,0.415250807769675,0.201121252889341,0.690556617999374,0.00172536816011609,0.568731100180809,0.232389020838649
"Avery.Dennison.Corp.Materials",0.0419178513423416,0.400219182886307,0.142778207918328,0.632326495403436,0.839584935911228,0.29608488054618,0.603993060950521,0.744026375134583,0.0674755148257317,0.99464556307663
"Baker.Hughes.Inc.Energy",0.357474016478767,0.633682355048522,0.319134038729029,0.12905287745941,0.776746428546975,0.0722872337564972,0.0304623643377226,0.310267709772551,0.0989191762062036,0.514701973126636
"Ball.Corp.Materials",0.652469154963479,0.920274815919767,0.985280352438711,0.743196351342039,0.648384315839051,0.619989126030981,0.20075267359309,0.995538623180711,0.952723851838229,0.98922581906877
"Bank.of.America.Corp.Financials",0.438432214912529,0.943969307142872,0.0155825269555832,0.294787660872026,0.275766580772635,0.28235842050386,0.921207807730856,0.0196722096358258,0.257672447691272,0.831278510080706
"The.Bank.of.New.York.Mellon.Corp..Financials",0.264503184791931,0.0835075394098067,0.067475897052304,0.745590461605204,0.705024657295453,0.750370396786695,0.514156537118761,0.0120859088340726,0.902861603411138,0.367939373647834
"Bard..C.R...Inc..Health.Care",0.623772486785094,0.376913760037026,0.100008216989314,0.34304530941556,0.71051998018171,0.107051523948087,0.74888976010693,0.262201927213068,0.566478464146356,0.341713041286948
"Baxter.International.Inc..Health.Care",0.320917046702217,0.77701940635366,0.156977122838866,0.308784872675313,0.211106702748283,0.640250961559637,0.465285311401312,0.321453212473834,0.104658267841445,0.0753062777119096
"BB.T.Corporation.Financials",0.0448853312863592,0.258571613502585,0.745322340714055,0.0334223461225514,0.208387603259007,0.303336885598871,0.608090808122213,0.0042868863273049,0.165692359852921,0.315260145773129
"Becton.Dickinson.Health.Care",0.480841397417212,0.0485158650926469,0.219913433738706,0.0819745482003214,0.728563308019933,0.15983259432953,0.0542896886136955,0.900791986874102,0.911776242629289,0.123094064525713
"Bed.Bath...Beyond.Consumer.Discretionary",0.502033892851057,0.0093892391829004,0.0939811342789812,0.280783136908849,0.892949555329015,0.541931444827073,0.94247122794622,0.755972016914864,0.309623315822257,0.286529766002756
"Berkshire.Hathaway.Financials",0.324917311036033,0.646105474705402,0.811091111949449,0.0255524510356395,0.864196351495578,0.240275077624644,0.246252944466088,0.0433199079252905,0.383497614814443,0.207453957970913
"Best.Buy.Co..Inc..Consumer.Discretionary",0.713891260283462,0.916933263092538,0.139954131054366,0.245590799920433,0.612669596707664,0.789432570206887,0.690436543608144,0.720356980821209,0.534201304164963,0.272607520380832
"BIOGEN.IDEC.Inc..Health.Care",0.415475911955712,0.308361091813253,0.90757915453588,0.722392635380951,0.0682395667060973,0.71844345172468,0.786493856208639,0.019097857074077,0.320282937484515,0.406330120339356
"BlackRock.Financials",0.888606678473143,0.0175719442356688,0.344308965401144,0.011204198180595,0.239094021599369,0.136103802127233,0.0833182698002363,0.416353118568932,0.619594582776021,0.00605831543526969
"Block.H.R.Financials",0.99113661561138,0.538136250508773,0.546922890100697,0.929930673917764,0.163387629446503,0.841173226965131,0.420402951377898,0.431372213419456,0.255653879098653,0.270839921993543
"Boeing.Company.Industrials",0.827969199114844,0.0656903926621057,0.446430045818748,0.448792621252556,0.621645420537343,0.986909775120004,0.591116435209048,0.355242268601457,0.23040837603784,0.0629457169893281
"BorgWarner.Consumer.Discretionary",0.937248839182032,0.185220328224256,0.12607721956151,0.507574148651042,0.861677868647965,0.998532428108936,0.804471446004947,0.743656689620524,0.914466317831667,0.0532295644143767
"Boston.Properties.Financials",0.365660752252242,0.245162072954415,0.295775988869071,0.0566031993582638,0.00534515206975698,0.0875308921477463,0.760748538456258,0.126005285841916,0.062605338965502,0.0332663822146971
"Boston.Scientific.Health.Care",0.493994486949793,0.756419054607689,0.0211651051453333,0.805377526020359,0.127412528195122,0.605491204973016,0.673919977874118,0.986009242133879,0.681939053329077,0.52889153006924
"Bristol.Myers.Squibb.Health.Care",0.503833779466582,0.234021694819086,0.255758819716775,0.579043715336087,0.300541755967388,0.392029920972514,0.835249852678799,0.154833145624038,0.573341993969392,0.364182001351062
"Broadcom.Corporation.Information.Technology",0.8759989978628,0.664497896158253,0.674653335908871,0.944544331072378,0.640429461300578,0.326080861069713,0.28222655287866,0.915185106065213,0.964669684370142,0.267418425398936
"Brown.Forman.Corporation.Consumer.Staples",0.306232375311158,0.543959507442427,0.297680667677502,0.734712796882156,0.660486414904274,0.512173407728087,0.208150703481925,0.240666686291009,0.566537766109439,0.081896415198858
"C..H..Robinson.Worldwide.Industrials",0.227923707299883,0.410046772937505,0.783929988915163,0.486938003011931,0.0553057315266582,0.00212085579511896,0.0537855072353219,0.067412741249962,0.159681850813079,0.801406217755161
"CA..Inc..Information.Technology",0.0903413110966842,0.0359663187208571,0.946658006229539,0.384512100903465,0.300120882950658,0.340113041124932,0.795340986854549,0.881634948590274,0.0725551516999528,0.814625098241615
"Cablevision.Systems.Corp..Consumer.Discretionary",0.0728771107306062,0.265299697742462,0.0894518174809271,0.6432058614907,0.778211745909816,0.0433633828619153,0.654669400305055,0.304995612096392,0.205178109509993,0.619548873326987
"Cabot.Oil...Gas.Energy",0.27160151519252,0.510711811210857,0.0577029387305356,0.850878255268822,0.234505697074662,0.931095134237881,0.119396027316564,0.171017882845078,0.955940998201095,0.879382966683177
"Cameron.International.Corp..Energy",0.702837253039167,0.153608178991589,0.0329234217721671,0.363883280444593,0.237675639161037,0.223841214634662,0.752827099454604,0.811537888723259,0.113957698558552,0.964830384150896
"Campbell.Soup.Consumer.Staples",0.212656060293227,0.117316435396844,0.176758529431282,0.562986602652052,0.422457809106129,0.744202547893074,0.0900950689540975,0.762890808287712,0.610721948502379,0.549338820864076
"Capital.One.Financial.Financials",0.0791913165177484,0.584249253102748,0.374265135826515,0.362166427381497,0.246078102934097,0.547537944353191,0.0974347185851761,0.759840935718758,0.664645000487985,0.443487702852055
"Cardinal.Health.Inc..Health.Care",0.958796766802736,0.874238111867629,0.581755779966574,0.667662139460041,0.856968468032409,0.853158183790564,0.456345214758387,0.0777492352543511,0.00456517901751372,0.44229979410993
"Henry.Schein.Health.Care",0.62733857248292,0.513477441070204,0.0501187780094752,0.351736859138923,0.69760302421951,0.90463085006054,0.483261330358029,0.258899931062468,0.354623833286016,0.122367080852528
"Carmax.Inc.Consumer.Discretionary",0.699660297757075,0.868948024379512,0.77083909180578,0.0634936871953278,0.770373831335521,0.77628751784028,0.336523275853183,0.930801636843567,0.444407398378373,0.703596458614032
"Carnival.Corp..Consumer.Discretionary",0.963910572475177,0.824785186104236,0.251151815916178,0.583738899557584,0.17333465452766,0.754799150894155,0.072688308338689,0.167511736544236,0.136684562484685,0.131132575649499
"Caterpillar.Inc..Industrials",0.144203709566055,0.0914304550632568,0.0657147114679529,0.467361476315462,0.0202297746352123,0.0443554537842399,0.0455895021794326,0.629640097400611,0.215251210170023,0.334293141494265
"CBRE.Group.Financials",0.982652386239183,0.609212371763256,0.116492941916913,0.192254924755118,0.70702387369781,0.45782723276076,0.692995344541074,0.378906916181891,0.788152827743187,0.012807343598213
"CBS.Corp..Consumer.Discretionary",0.598896805127066,0.434199361060649,0.519294868252008,0.979967236103224,0.330332562173539,0.114600779990685,0.707663222835754,0.312975981906275,0.799884711454224,0.37280202614551
"Celgene.Corp..Health.Care",0.502306379809946,0.311353327225672,0.879330791668797,0.864661637048457,0.297854306390416,0.0648036699050937,0.344759063109548,0.160338990199927,0.772219793446796,0.888022887351973
"CenterPoint.Energy.Utilities",0.0952805373936585,0.219818339316064,0.180467105106601,0.148599736991124,0.321863185304586,0.426779090446123,0.316119032582697,0.840253728493269,0.19548309022565,0.256638434181962
"CenturyLink.Inc.Telecommunications.Services",0.308010725310515,0.385828934894176,0.552573633170011,0.0249270913107498,0.680677023199284,0.543276527966659,0.46488860911501,0.521077874776716,0.494083657059485,0.968984940679844
"Cerner.Health.Care",0.0637192202062827,0.320874451944802,0.0188080182379533,0.988663603786339,0.102430497541003,0.0720427518961138,0.93577622301451,0.726381995539692,0.902984721663115,0.607686499863121
"CF.Industries.Holdings.Inc.Materials",0.187259024131088,0.580642785033095,0.230607760806875,0.534510414453532,0.602251503293284,0.26284942762977,0.30711768506895,0.954376035662365,0.251043338527054,0.634141248260974
"Charles.Schwab.Corporation.Financials",0.317928629658405,0.740503413721865,0.268995322378227,0.759389565188766,0.0285328243348854,0.86030538289469,0.677203212963871,0.0233895491053348,0.635148819262353,0.954450580678231
"Chesapeake.Energy.Energy",0.79416680592935,0.353728549784595,0.444262798745257,0.0943709569358725,0.971215417998873,0.914703003380838,0.139402518320053,0.522375068334545,0.871800730424627,0.750890175403238
"Chevron.Corp..Energy",0.525702517530357,0.114068782683512,0.397845043869548,0.100517922358274,0.754242180260455,0.197320045183494,0.909107511000103,0.848319358404231,0.842298999949003,0.514957910946823
"Chipotle.Mexican.Grill.Consumer.Discretionary",0.626953367141235,0.00805873329461893,0.00484143476256855,0.432986700859686,0.891117176777675,0.919342418509416,0.458032305980428,0.0254707331637604,0.776483150597325,0.23325681241559
"Chubb.Corp..Financials",0.106001236997893,0.959312208954946,0.865508741706392,0.0441324120939903,0.921185328191069,0.0444792663746776,0.544945672016698,0.277811967149257,0.977603846988267,0.0363361646494028
"CIGNA.Corp..Health.Care",0.643070724573459,0.523167361453126,0.582617265770219,0.381707578000963,0.777923513802572,0.334754591243561,0.940267140441134,0.229143736777506,0.337471078988527,0.104727883861625
"Cimarex.Energy.Energy",0.636858388690948,0.924888116599417,0.838674313880889,0.574704227422856,0.869475924161164,0.0269265570442492,0.455345497106089,0.141579797938789,0.791689898198049,0.892997381865327
"Cincinnati.Financial.Financials",0.00976415294499017,0.624504037272599,0.884248801354774,0.0129205342497883,0.457360894304962,0.518839719813062,0.49671635020618,0.165427348935089,0.569949513439449,0.156492943069717
"Cintas.Corporation.Industrials",0.533772789329479,0.527606175464741,0.788075161300745,0.523761691717281,0.795926518140954,0.763605982025734,0.121257464836373,0.13761663530107,0.27242758051028,0.430598211579355
"Cisco.Systems.Information.Technology",0.880779045864414,0.961618886954889,0.599952749550091,0.0630023841265144,0.476595250508048,0.908938123811351,0.529303831079819,0.170818626458891,0.0802294190443495,0.403800370956467
"Citigroup.Inc..Financials",0.304843153730809,0.358590590220487,0.0695758901203395,0.722585994548871,0.0548411545276773,0.609085369694344,0.821925455465842,0.120202623523318,0.353847687100207,0.664614881342964
"Citrix.Systems.Information.Technology",0.311052846015665,0.814974218147443,0.105038684635454,0.191360588231972,0.480228708839383,0.629026621268845,0.741784332338522,0.269184744306491,0.214144931823571,0.302992781636502
"The.Clorox.Company.Consumer.Staples",0.900022997753321,0.350366670637242,0.952338172851781,0.0544046463277027,0.476609418612891,0.529909111150783,0.271552543101545,0.172193252908847,0.958678296519133,0.250517213433572
"CME.Group.Inc..Financials",0.011645405477964,0.559761181215451,0.0194250530050572,0.00130350329210209,0.308649426387367,0.133084545536568,0.260020403997782,0.0254864662374483,0.661609766222436,0.0239499629431988
"CMS.Energy.Utilities",0.582320531270574,0.523451060255353,0.987251916759838,0.177613966828306,0.318406081472854,0.223974356896798,0.241581539929803,0.0774627492179286,0.0806959353742838,0.90077545829928
"Coach.Inc..Consumer.Discretionary",0.747477914754796,0.948260401027247,0.0542115259936165,0.639719587241161,0.0170329652826964,0.0884643284933004,0.521401086276015,0.278641641307868,0.388448880269642,0.0315616722025297
"The.Coca.Cola.Company.Consumer.Staples",0.50688487643545,0.311792864696124,0.749300743650445,0.465146441076512,0.207490897600984,0.961484221300967,0.648524043084771,0.28560371713939,0.938215603028256,0.736554995158854
"Coca.Cola.Enterprises.Consumer.Staples",0.66636889920044,0.483211206418147,0.541600754750143,0.111891225900016,0.809864239364371,0.0940459232439873,0.0544339740544905,0.243611962551528,0.603264120296378,0.614854076769493
"Cognizant.Technology.Solutions.Information.Technology",0.931867972008681,0.520796004976233,0.699903659722602,0.142734438176487,0.994814680163114,0.660452608677076,0.973979953934803,0.243658444499386,0.867648564386608,0.533181109233184
"Colgate.Palmolive.Consumer.Staples",0.306080566448318,0.372142358084149,0.783686102487433,0.484172280103559,0.0367395531876456,0.0434370586563325,0.0386182434090987,0.576898536760465,0.823642363155345,0.586774830001199
"Comcast.Corp..Consumer.Discretionary",0.369963137046533,0.505247950846624,0.521957101403602,0.369465554380301,0.919042221174467,0.325979927074748,0.755900274019661,0.385568816592946,0.254130449654378,0.198971453556225
"Comerica.Inc..Financials",0.705313709353925,0.995808531887637,0.979232150027899,6.686492697884e-05,0.450681608609624,0.679197691095038,0.887386271026646,0.00344506484125105,0.753675125406667,1.80928733967465e-06
"Computer.Sciences.Corp..Information.Technology",0.137929827415971,0.184495889820198,0.352973299388599,0.671904268571186,0.0411358370782913,0.396190881243492,0.976564028113192,0.110869895004002,0.870725743058894,0.71320311647459
"ConAgra.Foods.Inc..Consumer.Staples",0.655388561954602,0.221295470107028,0.991208027761253,0.75507258118085,0.822042842670951,0.812211822183852,0.0235911181894212,0.46739613916003,0.824802839413527,0.965047999302991
"ConocoPhillips.Energy",0.102820604013333,0.143837592420674,0.731240527576642,0.725271380523879,0.692932482612165,0.353207655313212,0.51853999378768,0.937592455074713,0.184285986618949,0.81923801995234
"CONSOL.Energy.Inc..Energy",0.231831028400448,0.622841230308333,0.073406436010107,0.349369191729815,0.0666025819293962,0.16450570357087,0.327562687457549,0.696329819109,0.135383709672497,0.50560194446056
"Consolidated.Edison.Utilities",0.489975662842433,0.616727409143226,0.64581600135943,0.100742658539027,0.0336280423106401,0.0218232238263006,0.122667547427279,0.00477123625368222,0.507061536043671,0.129415408591508
"Constellation.Brands.Consumer.Staples",0.927001906992503,0.37373771783236,0.786753813917199,0.412256393157568,0.63996732840831,0.285479793404172,0.514880936545826,0.595293274379165,0.204510208761649,0.942771089640069
"Corning.Inc..Industrials",0.453313162583794,0.248364353875143,0.0348776571593512,0.905423793171753,0.463812513765438,0.519122578433235,0.282082468286224,0.291861651752689,0.752014630931643,0.51006364252254
"Costco.Co..Consumer.Staples",0.332492970608733,0.266881164444886,0.931181517953118,0.160163606721158,0.0152717774368951,0.40930449244196,0.339089457933031,0.206676385348991,0.0373124337608999,0.214586940569487
"Crown.Castle.International.Corp..Financials",0.461818308681616,0.215930250662976,0.320638625866852,0.428751086214645,0.996566634670404,0.102664633743953,0.656601122875959,0.608354860384019,0.843329769268429,0.422566458706632
"CSX.Corp..Industrials",0.905769594039623,0.544857302274017,0.221608607816254,0.0128926138486737,0.688834056768876,0.23035344650897,0.565823299614741,0.342170616608166,0.478947247116987,0.0124689623870444
"Cummins.Inc..Industrials",0.384906253073642,0.571611686123111,0.719230519161566,0.104376344054287,0.666669512904619,0.59381269192103,0.814410508019267,0.23280646113949,0.779893940293028,0.10251446596817
"CVS.Caremark.Corp..Consumer.Staples",0.292079326048317,0.907119908087341,0.742743371967854,0.957624705384404,0.981215226951391,0.277888540086136,0.928403729675908,0.0290293047061668,0.547189221507191,0.185397527843772
"D..R..Horton.Consumer.Discretionary",0.409141817516485,0.716772341556493,0.976956446055549,0.912406887258825,0.0768333898500786,0.238823037520168,0.153644748222121,0.183215851907689,0.441015780459679,0.742145120682039
"Danaher.Corp..Industrials",0.320021686091913,0.796511253336729,0.184719357074002,0.0627439288606814,0.425675185109395,0.963031212312987,0.521145157243578,0.00742424188038744,0.359158351075328,0.015220064784587
"Darden.Restaurants.Consumer.Discretionary",0.394370217221831,0.102398379056137,0.525354613359353,0.9414785865175,0.766721304972318,0.620282751837336,0.463935641685261,0.582648128429619,0.566664779046929,0.800903284231416
"DaVita.Inc..Health.Care",0.939260678908214,0.178132398882277,0.333369622174406,0.286958785822354,0.111450364205063,0.442532596282219,0.630336315522221,0.656047160320463,0.168168317163736,0.580917967695737
"Deere...Co..Industrials",0.871840184642784,0.0545056800464886,0.705052355065688,0.635377520545232,0.729008898005332,0.537365607681838,0.783171298991232,0.419116164549025,0.895522462333484,0.588918726484468
"Delta.Air.Lines.Industrials",0.118671367798495,0.50089722734321,0.477437270817796,0.709103898829925,0.91311957699677,0.73922543988246,0.714623349619524,0.359519907681066,0.491953389841666,0.537194799026407
"Dentsply.International.Health.Care",0.700659107459062,0.81287147502549,0.660778205689756,0.941207923920566,0.616600335314427,0.858123430290947,0.0684579252380149,0.275451069321379,0.0303699514350848,0.924124275780123
"Devon.Energy.Corp..Energy",0.762705891701586,0.958238545913929,0.0879637025455131,0.441392364318485,0.720572317542392,0.846587443799577,0.495394341525614,0.764376621992958,0.183364590344481,0.86243090975814
"Diamond.Offshore.Drilling.Energy",0.114089641628087,0.291715683820529,0.935425503489749,0.0539437774305418,0.456557352538199,0.527338707365424,0.00321649796438487,0.410282524821824,0.924207824161452,0.323890283885789
"DirecTV.Consumer.Discretionary",0.578362686115446,0.982708545383008,0.0768607620366751,0.882962764049009,0.148343914882365,0.0874199442121145,0.652856352103738,0.748942959537653,0.176207317846043,0.224044751252565
"Discover.Financial.Services.Financials",0.0747887407806661,0.901376664710787,0.873408496103332,0.293959338609746,0.697515010904192,0.143082398215303,0.0574009816409026,0.279313064397194,0.944941366418934,0.131314398582959
"Discovery.Communications.A.Consumer.Discretionary",0.98073373049162,0.754201095384951,0.790074305808236,0.218069453594075,0.565531163039137,0.918120893100904,0.0069134663334648,0.182083691679087,0.0543913990527509,0.12033913340432
"Discovery.Communications.C.Consumer.Discretionary",0.708496497745009,0.372948787593305,0.262115942861162,0.514238270925299,0.513061040481199,0.680006778077247,0.0190129891106141,0.122225450740418,0.158805897122091,0.0731951446669582
