"Date","Cluster-1","Cluster-2","Cluster-3","Cluster-4","Cluster-5","Cluster-6","Cluster-7","Cluster-8","Cluster-9","Cluster-10"
2010-02-22,77.7362682359562,49.8297006454058,-184.733191803127,399.639541524561,-108.268040125889,-168.04001150857,-29.5164851962124,-375.634173045928,38.1501350236225,-45.761132656531
2010-02-23,-1047.35058859905,-393.333940812127,-667.5888135117,-836.264920934028,-186.720309416672,-547.268469938125,-82.762953841452,-527.365026887344,-102.195326967597,-99.4960058990978
2010-02-24,688.6907505869,228.117461471238,528.668471282983,743.354096180362,11.2247570015015,2.62377403020566,61.2529153152589,160.526874296247,150.117107952251,492.43424342155
2010-02-25,-110.487337510691,42.9055125472858,-114.621118100017,-183.244895168692,-70.4433861777847,281.637457527949,-25.7135352699257,96.7137426131183,77.123500919424,75.9294944099987
2010-02-26,223.596987853386,116.699181333136,29.3817978668926,171.859807838528,-182.058996638858,236.815458125339,-52.5351494499478,56.1063001888176,-9.37666589055909,29.4334704559702
2010-03-01,1433.24955608607,385.239736483539,807.496846277375,182.493918669868,246.874650323969,610.076469907729,93.7737441367772,314.396503848147,71.4861609605468,337.01531338951
2010-03-02,243.679261059286,240.951822492441,-62.9690573222127,275.311999066267,133.390218554637,191.841778710561,83.9222390415798,184.970921160085,61.9639227202002,-109.925145796945
2010-03-03,289.886047222103,-132.52595710802,-85.4225174081987,-49.8818844045855,-26.3693372570965,34.8669185452592,27.9862276000512,132.167092307216,-25.5385716223577,-103.733972458904
2010-03-04,259.929860834268,-62.4257472454075,51.3277933374672,397.385379067508,7.98125412980492,104.789609644461,74.5398878812963,-200.527196221195,93.3555152660335,246.022684897301
2010-03-05,1442.19486515894,434.516090618523,543.384739883756,824.591758960887,223.037856376727,390.888951685157,89.7510612355186,452.493028671484,364.357699819317,395.256522153336
2010-03-08,-40.8650699901335,-144.375738981075,51.3085238338089,116.518081831543,15.4469655785844,92.6638805958801,-64.0042562120459,-130.979215274734,126.962721886527,160.309395148726
2010-03-09,205.463922246139,-72.7907955458879,86.0211980244076,85.7403477717152,-36.6040178348523,89.4994139202388,3.13651770155551,11.8620174956226,58.8861980355911,-26.1394103396136
2010-03-10,291.813035605893,136.114464568001,367.793221691807,403.342608862593,37.8877566649324,248.572875544091,-24.8582897593966,176.0068971585,66.7149228999514,96.8570179429497
2010-03-11,280.039296316173,106.834702962484,-11.7472741202663,354.126341223433,77.4572782198203,150.67069714672,43.6740273779527,-9.26243975378521,90.2194523454678,131.491636507452
2010-03-12,209.451951500911,-124.886320135743,-68.7274027771192,-152.872398830249,-118.13984077695,-31.022252028773,9.61786359141074,73.9106811512608,91.689214914199,149.222693523442
2010-03-15,-193.659625510931,49.1398073928416,-99.8088718287785,29.4467672138278,81.7353263295477,-107.277545795082,70.8799643170322,-367.817388610743,-15.0387893557199,149.017155491286
2010-03-16,803.467691707607,157.966258760138,406.657618899225,512.095086261099,206.559673702632,258.91795522406,67.8266284703456,243.986646508448,299.986863243141,208.602631787443
2010-03-17,641.861320068008,24.1983109646263,243.454839269049,608.143949721285,60.848880080628,213.625879449573,66.3993365004802,145.288465304,201.781333499897,150.53719291795
2010-03-18,-140.347094746245,198.138757745957,2.34872113520995,-187.874427055309,-57.5500395181241,-34.4180652443883,18.5170798747624,-596.255676519407,-54.4708968351352,2.04972880947129
2010-03-19,-508.744984120465,36.8715372752977,-415.684384355021,-343.262319747921,-37.7121362895594,-411.220643855541,12.1664336595762,-445.296614454418,-122.565809152896,-78.6519274516349
2010-03-22,830.376088653793,300.337246781683,499.942139591723,140.053521392477,-141.674982283951,395.888583148124,70.397029375577,-65.4917757620402,141.723287959148,383.106695032198
2010-03-23,897.002201033776,169.771655825035,428.412679456772,301.933155160774,71.2757498840275,204.21110272744,118.398270213537,157.923810404088,-63.0227410794721,121.821819771362
2010-03-24,-558.027153483037,-297.042471642984,-425.638857583197,13.1680411006697,-222.637806501529,-124.405002721577,-112.608432394327,-152.699250213134,57.8661124574891,-295.940452235079
2010-03-25,-434.501189671306,-27.9391175740457,-160.693273472608,57.6246220374711,-153.377132638455,-119.507989717589,-95.1572423215269,-540.200905819157,59.6880974813923,34.8019456177649
2010-03-26,301.874050177357,-143.710678400446,-130.677301061296,-8.51819134129249,78.1049109959731,140.680740033882,-29.4256051709854,-73.2523938860282,-49.3086033154275,240.444348138798
2010-03-29,755.385963912752,320.374712777826,117.788488844061,144.623097616712,273.701784521376,296.046712649701,102.834959778283,557.506510165285,28.9634983122257,19.6027346207322
2010-03-30,205.320418979262,85.5319316014071,81.5487570771192,-188.276016453804,6.46266564201567,20.675071957531,32.8784677932963,65.1701648838459,-21.2123117355292,14.3748146290964
2010-03-31,-623.172055184352,-156.562073054392,-221.604532042153,123.55102598989,-86.6486484997791,-46.1954396124413,-55.2764100141961,221.240219753019,-105.580228110535,-208.056128251046
2010-04-01,890.014952044476,202.141433810878,93.8550297430812,395.76536598205,267.222137135969,138.228604401127,91.6205918244552,556.173215934102,28.3782869729561,312.992374109795
2010-04-05,902.672356585906,39.8385637312083,645.773825525231,505.620451623062,123.061709049904,208.306184399351,-28.0820466764228,503.603818021531,303.67084264873,491.303598351656
2010-04-06,181.275349378412,-80.9828170432653,9.89466223317512,346.000033115606,179.173871914206,10.4459115730106,-30.5476935133102,29.7945444557032,292.462511278682,90.1057842582874
2010-04-07,-525.375084382692,-183.707832616289,-129.828207425539,-176.060463334508,-220.992498156258,-452.336550535219,-61.2892364388417,-285.0697126781,-331.208046479299,31.0731735516688
2010-04-08,436.16628114343,-113.454455612472,-124.785996952765,208.034537946832,-117.999242198779,259.585051274596,-13.5166171867726,69.002473306723,11.0121906625724,181.419723327748
2010-04-09,769.05043852787,85.7755780912147,358.343966202417,122.782835545449,66.5608347304611,214.508146691329,110.553758068255,220.356425027895,223.167873881933,195.125526108065
2010-04-12,-23.5361103696809,-56.8667772596984,146.561302084681,306.541369535848,82.0621949984438,113.192551365731,22.4655595998935,53.1044785823751,-132.811263626908,-8.37664753146179
2010-04-13,117.239391138782,-17.6491785786501,11.359056652174,-77.0884757093589,-68.5136667074802,70.8965086143635,31.3043518838945,-128.404056975635,284.775843528594,156.275669880164
2010-04-14,1078.32898828624,-4.15261089721532,839.052730164625,963.681054469386,40.4153002637112,356.69387209705,7.13415228727508,324.391285235592,-16.4422908900768,340.266598915416
2010-04-15,371.609142646533,33.0726294820146,84.7154043656447,-159.420610418648,-18.8732535723993,-17.130666673741,-10.6888686863037,5.47641424422488,-382.094982631196,53.6132940577914
2010-04-16,-1217.76614864014,-181.703931855251,-429.441214772624,-1267.95963487632,-228.35876423144,-762.553856206814,-61.7984334207908,-547.878087224361,-301.295931864662,-171.237179647487
2010-04-19,-9.01894375331264,171.555025578456,-97.3571879370999,368.667216836394,33.5051490644533,-137.208351783517,50.0847775527874,-12.6228389833708,64.9930818958956,-8.37193933750505
2010-04-20,1056.26560543239,250.474377955197,445.043815524355,660.387909170909,208.750468034269,414.543931983959,59.6495495085858,563.218743643451,210.403581856087,98.8704838824262
2010-04-21,603.896944624444,-501.258385182731,-62.2711951146549,-8.38232588445782,80.0372203022247,-237.912409284599,24.1409416049434,-70.5557559606305,219.363100404635,256.080485365818
2010-04-22,1220.90280505709,-232.25334196342,191.504696312514,281.451549669588,28.3057355421246,339.73066997488,-8.58118740337301,138.969622140685,245.867655841409,688.263080347238
2010-04-23,771.210824519409,243.167062965214,321.541851236915,364.545930299007,184.288038954075,287.498481571409,-10.9321219493151,590.215442526914,185.536372453984,131.858074872731
2010-04-26,153.028846401783,-367.091662603796,45.5850049221319,-741.363002636193,-72.4134261235076,-48.9671479505307,-56.0208593689216,-100.225164588002,103.671081623022,-14.0401590211821
2010-04-27,-2318.81166551825,-267.938228370605,-978.637471964383,-1584.08901069774,-375.787927535964,-883.560567340825,-237.700774819667,-896.718416957497,-374.806024492125,-811.388747339809
2010-04-28,201.165020884205,348.953108105291,213.972646331978,364.205490685436,171.295758575153,243.030603462517,89.9525033669543,242.637484276661,66.2653882857628,-105.93476049432
2010-04-29,1344.61836100253,481.672488077463,447.679580091892,966.672055234415,59.4127384928434,694.706591562321,158.630470023494,-236.744837949515,559.415822121027,442.9913139777
2010-04-30,-1584.52603489325,-564.841467787052,-1020.03862226496,-879.19763482525,76.5387978010968,-786.072713880447,-52.8912007380435,-351.014306649088,-420.74410123149,-685.882260678093
2010-05-03,1336.4650476575,242.089491054143,676.317686309795,563.203199646149,286.6227847855,571.139206933575,47.448208705722,368.063691656539,450.507728474855,603.426255382444
2010-05-04,-2745.56342105565,-558.54953409431,-1185.39412345714,-1289.40239395563,-399.919575838266,-1083.29119778428,-147.657418958582,-625.17062728946,-243.316469981179,-670.929589111994
2010-05-05,-1200.01172354646,18.467948324056,-336.730859749938,-127.391585813572,-177.753307767444,-399.869300418785,35.5479067903476,-494.963193511225,-170.020579444486,-127.473669039087
2010-05-06,-2683.46856879712,-823.126377985016,-1149.97231064987,-1609.78781712969,-606.155217328642,-1480.67945252151,-302.752831340164,-933.951129615255,-500.488172616698,-1019.86857048214
2010-05-07,-2031.10446796067,-658.454716694049,-810.351849051747,-760.432761733915,-200.238549096988,-842.667316292425,-89.0497883255213,-704.115176510613,-322.414939930302,-553.024571445521
2010-05-10,4527.06700526985,989.699859651994,1838.31945630806,2272.15789154629,601.602638290125,1629.34994235097,417.960401425179,1108.93545238834,816.523653221072,1471.85722697905
2010-05-11,-173.568029684693,94.1690061233097,-94.9009807125499,-69.1691750403727,43.347504121801,-247.158789423821,-19.0239005163708,-153.264559557186,30.3038501300965,107.719456347061
2010-05-12,1778.24857090139,433.422252458914,759.286680661332,668.353011711071,231.23564409931,799.825659260839,93.2376020379219,481.000714426428,198.044782533208,487.165703914464
2010-05-13,-1076.66941944016,-262.912436782465,-555.051896648079,-604.635153574192,-97.7604282067573,-452.528497823622,-48.3397490711766,-263.777688796664,-193.74008328844,-671.148976059121
2010-05-14,-2064.83997546581,-507.639934838492,-948.685991948971,-1181.57487914808,-201.702541172319,-826.762880773204,-124.723768311701,-530.899046343386,-430.041643279898,-474.885161814937
2010-05-17,25.6783510967051,127.409723061034,310.86171297303,24.8737030160407,40.1886648328847,143.737243034163,145.985590425517,-333.576046081062,2.75120845373854,128.010802921291
2010-05-18,-1235.70487896932,-269.938907764371,-759.075964207773,-1172.1010047377,-191.037074214799,-526.990529285829,-60.7514639550327,-250.796915314414,-328.67889858204,-470.899926005832
2010-05-19,-1175.53251563044,7.988272507928,-232.09124927246,-86.2167362404443,-179.186311358698,-173.689833426469,-29.7558533969434,-357.705903654301,-134.270190586675,-85.570648313738
2010-05-20,-3899.18067039953,-1082.58429682249,-1295.4618657453,-2155.80921189122,-706.789728338805,-1640.59958121944,-412.324198968954,-1343.44601823238,-640.230329211462,-857.96133763743
2010-05-21,1678.14540221782,21.6277545355571,600.926819251232,1228.08684251628,101.080324632707,732.769397348043,65.0464331445675,613.696564661616,453.828328888002,392.45910913854
2010-05-24,-1014.99292039756,-46.2304857555896,-385.386771042941,-1112.26623493567,-158.543307588774,-361.978272203954,-98.8074476957454,-697.387928166079,-290.194986921697,-69.0415020722913
2010-05-25,58.0480120236796,-218.379056531555,47.9369273123092,254.738584500787,-142.475323037857,112.479468163841,-155.563757784823,176.35223788233,91.6958785735569,205.024354966906
2010-05-26,208.517526747725,-42.5809153827821,-216.72469632261,-162.605399017072,28.3952255549603,19.5073050395571,-69.4159380544887,151.227295274168,-16.4025534300433,-240.7708348102
2010-05-27,3141.10057371455,769.472414853804,1561.36419354002,1745.61029958359,420.944037460791,1215.60582608668,285.657653927386,976.520889567543,676.530153910304,922.299828164188
2010-05-28,-1258.22854686921,-192.828964276748,-521.318442832423,-874.070336865038,17.0704153073314,-431.302606061492,-90.1552457696945,-543.175136709206,-191.777708761568,-281.073257248108
2010-06-01,-1999.47801585999,-634.361007768352,-805.715693934104,-1018.85286998526,-523.54333274784,-895.786300087682,-18.4443086315417,-1572.5920072183,-213.32423781046,-365.017687988488
2010-06-02,2301.34411612003,861.555581971034,1014.70767284089,1331.59700618289,443.370767165077,985.124247505609,289.873292904122,1194.73951531551,237.931547732162,560.763012093495
2010-06-03,364.782009850588,232.344761553347,561.47766336011,-140.315337010989,197.024507509396,242.387847739867,78.088993292497,425.044719478026,-46.3224969887026,49.936414212319
2010-06-04,-3999.44423831349,-1064.4531631702,-1491.56296859913,-1824.80166314961,-667.808777850485,-1399.30284217975,-328.742903323904,-899.925671025864,-746.071894291712,-1142.65945175811
2010-06-07,-2148.63314102257,-186.838822355157,-935.939083681501,-855.327128519146,106.222129044521,-707.59145661083,-7.30826294267855,-199.12699360212,-86.9898595913197,-615.398967785544
2010-06-08,899.017350079211,-143.623923823891,108.997932927059,702.697141771667,248.741020691105,162.471456862569,235.140341343057,238.468153779492,236.875145007193,372.70657587109
2010-06-09,183.846995648192,-132.066820726714,-140.438377431847,-338.605931522274,-162.125505998913,-157.980986711381,23.3476323493122,-282.360391126706,101.045843802036,143.980612174359
2010-06-10,2938.27986894998,665.641505912104,1115.57730722431,1448.12262323579,531.191388856668,1344.39363413944,204.491400009966,1307.52281510989,553.345105265349,726.470765452178
2010-06-11,627.985427074271,204.276908586122,460.706761948379,272.406933089754,8.0302063987019,352.018818963049,-84.1290438003148,219.654483019824,127.585729084348,98.9062819155551
2010-06-14,161.368399780152,71.5496584234687,-50.9863914381936,-144.904932390469,81.0982975049165,-50.9920069315014,55.7798478246459,-102.386671360625,130.238066475787,179.008829106375
2010-06-15,2353.72864656874,578.284786240452,1166.99123395166,1031.22635692166,419.877182913888,989.870125884071,120.403955736753,821.586159006255,281.767477265226,413.330560271625
2010-06-16,-377.24433568019,45.1771144976859,43.7690700659277,-93.5413130878119,126.127682782773,86.7550221139587,-24.4157418455247,-86.029983211927,-117.361407946028,-256.769184521559
2010-06-17,-173.401325320866,92.3230454339164,141.465722537663,-149.390081145866,199.771886781328,-35.8275995140168,137.85694601208,-58.5074070826207,48.1049172088238,-191.276228430145
2010-06-18,58.2293110645311,-49.5407677884847,-0.837356856799421,144.704163448563,20.8109055098149,-146.431846358994,-44.062501105485,182.284181265924,-76.4042158625846,-21.4934118415427
2010-06-21,27.9349084724897,-134.533110881627,-285.215819298016,-70.329755808528,-141.849022590987,-337.79140980927,-51.1243039248253,-146.551806625442,-92.9474275350015,-404.450763980843
2010-06-22,-2206.20081080179,-382.376978177851,-616.993728607242,-608.420134090701,-533.233348105637,-656.432854630198,-106.588188294231,-909.579086939112,-425.636090635019,-701.789042195947
2010-06-23,10.1980968272754,-115.593781986311,16.0130126330601,-235.928033957185,-232.896781967718,75.6316430086342,11.6123709637142,-169.903434324373,66.0337886469532,117.373480638767
2010-06-24,-1922.13145236573,-400.571429467455,-875.1976418829,-947.373718675729,-37.5450705457907,-588.907830703198,-77.4115035554628,-566.117333636059,-317.560701193806,-654.414015621281
2010-06-25,602.735807035015,156.073480766688,123.998134107641,930.851626021572,74.8677865107128,243.576018470375,-170.571568665548,224.734977450669,368.020847544624,10.7399518767539
2010-06-28,-670.792608463654,-1.22137131089058,58.4352440937168,-234.402896115611,156.673378175859,-131.124057250773,143.009305134493,-318.368872263347,-172.861561772465,-74.6806801202623
2010-06-29,-3555.62377308668,-810.512728015822,-1593.16461445805,-1837.37138443034,-446.82283170264,-1450.07731452378,-235.227079505938,-886.079212044914,-464.295488637676,-957.619897941209
2010-06-30,-840.143749585685,-350.8211947039,-507.519590568162,-509.861592916883,-149.202302672976,-304.519500586386,-137.873433818241,-98.6660874498942,-142.690000477754,-240.410216511742
2010-07-01,-180.085488959613,-397.600947650647,-23.8216953939056,-326.670190381791,-90.2775662440861,3.33572031324418,31.595709916439,54.3575454712902,-53.5557974871199,298.644832411508
2010-07-02,-810.077526727607,73.1077080357507,-161.542117819485,-459.680866722311,46.6180055218077,-347.517852148663,-24.6810605076863,-70.4288748712313,-244.882095287836,-319.825599162036
2010-07-06,25.8812193936246,134.369723308904,104.547091023118,263.669736604386,247.832014446762,106.970970774912,123.967233160331,208.628810965097,-239.62389664384,-254.110881219798
2010-07-07,2712.7812205104,508.585082136658,1418.05212931802,1692.13367246237,640.399865255327,1307.54690296408,269.081882622866,954.481352994575,655.958116953559,665.149997248197
2010-07-08,984.696783767061,291.254895015586,67.0552959530901,358.083414513847,174.668804458761,383.190920244435,175.123354693424,371.466433603073,167.711994728387,134.762412441669
2010-07-09,904.032126740408,116.855243636415,216.256418428687,726.872946138978,139.828211149693,392.119593989615,-19.2516766943228,-16.7725669700656,195.137492763796,201.377077854485
2010-07-12,-583.194098461425,-183.066887705339,231.183603420769,-211.74343079224,68.8000969976065,-156.825826542707,7.0318163817943,-43.6836072047211,18.8024608689789,-107.414723703626
2010-07-13,1976.08423735746,384.467511285163,757.797768655274,1010.37109475746,89.6843081268787,792.507445322641,88.5959131232462,227.301773787249,283.358562966892,575.69653719883
2010-07-14,-79.4490811006935,45.7826453199435,210.33925766704,-487.721047891665,-8.53454743474874,-22.4243794769439,22.9090462118091,-26.5077789645879,-68.9724514663575,-118.149873208896
2010-07-15,-149.485007050438,156.964266921869,74.9233426331685,-98.6091262883987,124.055533103139,96.8955599083088,30.5551003374612,30.3752166024972,-70.4437603409039,186.959696117788
2010-07-16,-2898.50814939396,-910.14333140014,-1164.68164628715,-1750.58666578918,-409.277911186128,-1149.82925719754,-189.645066426423,-801.950911988787,-478.351114446811,-1082.75598185408
2010-07-19,648.940179714342,150.410648944672,568.568055294854,61.2258339449865,298.118115070762,167.405084360572,39.3001181747007,151.932895723999,219.963052564501,23.0344487142391
2010-07-20,1557.51589058033,82.7063878049202,195.564722824855,453.216029994443,149.488777405278,640.506017555588,155.419669800195,625.633155732501,210.713220059553,564.831366328871
2010-07-21,-546.852131077326,-607.392507407487,-712.513131088986,-877.545034733146,-301.842926013389,-659.849122234998,-136.442664574658,-345.843446063223,-314.502550657525,-431.886893915949
2010-07-22,2485.66661469764,278.964214436522,1119.18246624177,1361.88586548372,378.288246303658,737.83810867893,108.554140205147,439.504703546612,444.507320709148,710.096700968684
2010-07-23,1519.1389326149,86.440987045125,372.161549066566,432.589314611908,81.8898094245162,552.842940244783,95.3168187425357,23.3932714674245,112.466631854753,454.809644841527
2010-07-26,1303.08694916704,527.795240462304,416.630487836406,668.743162750217,160.964304061444,465.983926461999,104.495538945452,244.004250243818,315.337293129107,516.648172097018
2010-07-27,-1004.45249211217,-269.700500347051,-159.7091946576,18.858812380538,321.827997274234,-378.581469109558,88.4359808299015,-227.139575396348,-34.2893819544051,-440.764635760849
2010-07-28,-432.780307452852,-439.510015219963,-442.009349792857,-395.62643306565,-133.574770785924,-406.47062673351,-143.476763960548,-181.472189036459,-10.7453146892028,-251.745989576593
2010-07-29,-247.543888348452,-198.159473893862,-309.184872234524,335.642671705604,-320.204246933571,-163.839658626179,-244.328328410092,-12.5648458753969,-123.460460264312,-198.540801911685
2010-07-30,326.80580635748,291.923613456202,-123.069307193679,-155.856843160533,-162.875539908413,178.365748035382,80.1115133049384,-45.967493158829,88.1432580624512,198.661252516277
2010-08-02,1833.9596448722,575.307416736902,742.339270905155,1003.71634169035,407.294077621659,473.093219573459,83.7771052577602,851.571248596619,425.235341508138,534.105016267962
2010-08-03,-799.677744985232,62.6424232995351,-232.421544361677,-568.204729390816,-45.9653010988122,-204.715376030797,-69.5203653703462,-72.5527495647406,-180.127522123737,-559.998284228148
2010-08-04,737.008842142799,470.677541609132,454.321213022925,128.604819243447,57.3968818860135,269.323232715244,80.7723481710293,327.376646355208,68.3315117405374,369.494777027582
2010-08-05,-61.2087197641902,-24.7919502318079,-197.114075110478,-90.5768270083748,61.9438498043777,34.6122557347854,-109.983459477837,75.8829952889012,-113.323756485941,16.340846862233
2010-08-06,-434.312723750725,142.315460840477,-207.468998394345,-427.633169029331,55.9796982082067,46.6005526178586,-19.2689300097425,-283.644664933819,-61.7329679252946,-75.3223986717365
2010-08-09,615.596410358839,137.555415791574,249.543002606099,451.839643287944,116.502392392807,295.662356614215,58.2162289172291,73.0177788539922,166.899067552633,320.62453406458
2010-08-10,-1056.15185511683,27.7924845814048,-637.136632170637,-325.691747541294,97.2949165633178,-79.1149048007804,67.9812554937493,-220.328308738974,-125.277128655387,-225.76895456898
2010-08-11,-3087.67247148513,-943.476084284618,-1189.07080081644,-1685.52511385556,-435.895134056573,-1164.39568475803,-223.5566425978,-891.583302560973,-353.069533838867,-669.97409656724
2010-08-12,-579.543213267924,47.4420712570603,-716.71433120324,-281.592979776561,-69.529886614647,113.537748079267,0.755738226035479,-200.4367596316,-156.541143494431,14.1689859516212
2010-08-13,-353.318594712956,-143.640679637494,-164.348426461056,-160.723329971309,81.0113328004248,-148.686271695344,3.66864572257072,-11.4426352491389,19.9368529175778,-347.811944180969
2010-08-16,48.066501106553,-99.3422656700853,135.642618457689,-113.234078737917,35.9678647644602,86.0508047334475,2.92354762118597,-46.8594098102424,-5.29416265757625,2.69453441415075
2010-08-17,1667.93687063893,538.539467648881,516.140024089253,483.96666026056,211.191024282891,490.17244378402,134.686669278238,442.075872422159,329.324170873182,466.325015528493
2010-08-18,246.546118787353,58.7697236203998,269.212688780297,70.1305338209809,-99.4197174011529,96.218408094644,33.9511704890123,-252.291731788074,20.1848426169255,323.338801102108
2010-08-19,-1859.40933009141,-613.190742885791,-471.744162529575,-1043.27511635412,-298.869439118947,-618.075796790865,-166.024398915076,-443.479990796886,-322.03153881053,-429.792090403277
2010-08-20,-292.857236013932,-156.292659203981,266.897439618988,-172.012956252713,11.3935884964373,-115.777362189148,17.6189436891552,-380.043472608886,-30.6172827491217,47.5382641477758
2010-08-23,-972.852423726393,-69.6805186585839,-414.178450709046,-236.794959368063,114.661457157751,-220.104959330197,15.2633669827174,20.584456355022,-49.6403619878826,-229.416243872579
2010-08-24,-1596.52974551403,-776.990044070412,-577.568130964266,-886.685335207646,44.6183901327142,-632.505921682373,-70.9340250500409,-340.691203497741,-86.7967203496843,-486.777337091982
2010-08-25,286.313231352723,344.124094506517,176.587561762791,52.8934150181778,17.1401253253323,294.475532011552,-12.9562982023913,-166.201653081087,211.993966002873,313.856533671263
