Date,Quote
6/18/2013,0.773092519
6/19/2013,-1.404603282
6/20/2013,-2.565191477
6/21/2013,0.266266828
6/24/2013,-1.229433053
6/25/2013,0.940792222
6/26/2013,0.949938307
6/27/2013,0.616162987
6/28/2013,-0.430804211
7/1/2013,0.537470415
7/2/2013,-0.054520533
7/3/2013,0.082336866
7/5/2013,1.009870815
7/8/2013,0.522411165
7/9/2013,0.717777754
7/10/2013,0.018155958
7/11/2013,1.337298942
7/12/2013,0.307698604
7/15/2013,0.137299198
7/16/2013,-0.372256688
7/17/2013,0.276637292
7/18/2013,0.50077609
7/19/2013,0.16074624
7/22/2013,0.202890125
7/23/2013,-0.185537256
7/24/2013,-0.382580295
7/25/2013,0.254995356
7/26/2013,0.082760854
7/29/2013,-0.375004786
7/30/2013,0.037367732
7/31/2013,-0.013642814
8/1/2013,1.238525199
8/2/2013,0.163777157
8/5/2013,-0.148202782
8/6/2013,-0.575597544
8/7/2013,-0.382040491
8/8/2013,0.387041148
8/9/2013,-0.35827505
8/12/2013,-0.115425135
8/13/2013,0.27683707
8/14/2013,-0.520355462
8/15/2013,-1.448852104
8/16/2013,-0.331555181
8/19/2013,-0.593532231
8/20/2013,0.380664937
8/21/2013,-0.581320107
8/22/2013,0.854571766
8/23/2013,0.393149324
8/26/2013,-0.405604298
8/27/2013,-1.613024957
8/28/2013,0.274011664
8/29/2013,0.195955421
8/30/2013,-0.318442659
9/3/2013,0.414695288
9/4/2013,0.805159844
9/5/2013,0.120840083
9/6/2013,0.005442824
9/9/2013,0.989401115
9/10/2013,0.729222209
9/11/2013,0.30429955
9/12/2013,-0.339188132
9/13/2013,0.270733004
9/16/2013,0.566092492
9/17/2013,0.420002461
9/18/2013,1.203116148
9/19/2013,-0.184635674
9/20/2013,-0.726934853
9/23/2013,-0.474196644
9/24/2013,-0.260390586
9/25/2013,-0.274699099
9/26/2013,0.347331962
9/27/2013,-0.40904649
9/30/2013,-0.60658028
10/1/2013,0.793507434
10/2/2013,-0.066711436
10/3/2013,-0.906077508
10/4/2013,0.70038249
10/7/2013,-0.8579341
10/8/2013,-1.248605794
10/9/2013,0.057357703
10/10/2013,2.136410747
10/11/2013,0.624700112
10/14/2013,0.405818467
10/15/2013,-0.711397452
10/16/2013,1.363893925
10/17/2013,0.66987767
10/18/2013,0.650614847
10/21/2013,0.00917279
10/22/2013,0.570478195
10/23/2013,-0.474698461
10/24/2013,0.324755357
10/25/2013,0.437561381
10/28/2013,0.132793357
10/29/2013,0.555318506
10/30/2013,-0.489981439
10/31/2013,-0.385417915
11/1/2013,0.289501598
11/4/2013,0.355785512
11/5/2013,-0.281348127
11/6/2013,0.424742249
11/7/2013,-1.335887913
11/8/2013,1.32496491
11/11/2013,0.07224094
11/12/2013,-0.237602416
11/13/2013,0.803033614
11/14/2013,0.481397227
11/15/2013,0.420428365
11/18/2013,-0.371192494
11/19/2013,-0.204714773
11/20/2013,-0.3648877
11/21/2013,0.806302375
11/22/2013,0.493696334
11/25/2013,-0.126494054
11/26/2013,0.014978228
11/27/2013,0.247892081
11/29/2013,-0.078630695
12/2/2013,-0.272643397
12/3/2013,-0.320307491
12/4/2013,-0.130519404
12/5/2013,-0.43584869
12/6/2013,1.11129846
12/9/2013,0.181380415
12/10/2013,-0.318980152
12/11/2013,-1.144641196
12/12/2013,-0.3784833
12/13/2013,-0.010142059
12/16/2013,0.628034791
12/17/2013,-0.311063391
12/18/2013,1.637534786
12/19/2013,-0.058026526
12/20/2013,0.479561918
12/23/2013,0.528998739
12/24/2013,0.290726996
12/26/2013,0.472311588
12/27/2013,-0.033669816
12/30/2013,-0.017928596
12/31/2013,0.394405801
1/2/2014,-0.894114847
1/3/2014,-0.033307579
1/6/2014,-0.251809201
1/7/2014,0.60450002
1/8/2014,-0.021225422
1/9/2014,0.03481881
1/10/2014,0.230137812
1/13/2014,-1.273639216
1/14/2014,1.070219587
1/15/2014,0.513963578
1/16/2014,-0.134893736
1/17/2014,-0.391040637
1/21/2014,0.276607976
1/22/2014,0.057453466
1/23/2014,-0.896930988
1/24/2014,-2.132052414
1/27/2014,-0.490018844
1/28/2014,0.61031749
1/29/2014,-1.031453585
1/30/2014,1.114151269
1/31/2014,-0.650737142
2/3/2014,-2.336539658
2/4/2014,0.758314515
2/5/2014,-0.203234453
2/6/2014,1.228694583
2/7/2014,1.312726944
2/10/2014,0.156677597
2/11/2014,1.094108202
2/12/2014,-0.026933478
