Indices,X3M.Company.Industrials,Abbott.Laboratories.Health.Care,Accenture.plc.Information.Technology,ACE.Limited.Financials,Adobe.Systems.Inc.Information.Technology,AES.Corp.Utilities,Aetna.Inc.Health.Care,AFLAC.Inc.Financials,Affiliated.Managers.Group.Inc.Financials,Agilent.Technologies.Inc.Health.Care,AGL.Resources.Inc..Utilities,Air.Products...Chemicals.Inc.Materials,Airgas.Inc.Materials,Akamai.Technologies.Inc.Information.Technology,Alcoa.Inc.Materials,Allergan.plc.Health.Care,Alexion.Pharmaceuticals.Health.Care,Allegheny.Technologies.Inc.Materials,Alliance.Data.Systems.Information.Technology,Allstate.Corp.Financials,Altera.Corp.Information.Technology,Altria.Group.Inc.Consumer.Staples,Amazon.com.Inc.Consumer.Discretionary,Ameren.Corp.Utilities,American.Airlines.Group.Industrials,American.Electric.Power.Utilities,American.Express.Co.Financials,American.International.Group..Inc..Financials,American.Tower.Corp.A.Financials,Ameriprise.Financial.Financials,AmerisourceBergen.Corp.Health.Care,Ametek.Industrials,Amgen.Inc.Health.Care,Amphenol.Corp.A.Industrials,Anadarko.Petroleum.Corp.Energy,Analog.Devices..Inc..Information.Technology,Aon.plc.Financials,Apache.Corporation.Energy,Apartment.Investment...Mgmt.Financials,Apple.Inc..Information.Technology,Applied.Materials.Inc.Information.Technology,Archer.Daniels.Midland.Co.Consumer.Staples,Assurant.Inc.Financials,AT.T.Inc.Telecommunications.Services,Autodesk.Inc.Information.Technology,Automatic.Data.Processing.Information.Technology,AutoNation.Inc.Consumer.Discretionary,AutoZone.Inc.Consumer.Discretionary,Avago.Technologies.Information.Technology,AvalonBay.Communities..Inc..Financials,Avery.Dennison.Corp.Materials,Baker.Hughes.Inc.Energy,Ball.Corp.Materials,Bank.of.America.Corp.Financials,The.Bank.of.New.York.Mellon.Corp..Financials,Bard..C.R...Inc..Health.Care,Baxter.International.Inc..Health.Care,BB.T.Corporation.Financials,Becton.Dickinson.Health.Care,Bed.Bath...Beyond.Consumer.Discretionary,Berkshire.Hathaway.Financials,Best.Buy.Co..Inc..Consumer.Discretionary,BIOGEN.IDEC.Inc..Health.Care,BlackRock.Financials,Block.H.R.Financials,Boeing.Company.Industrials,BorgWarner.Consumer.Discretionary,Boston.Properties.Financials,Boston.Scientific.Health.Care,Bristol.Myers.Squibb.Health.Care,Broadcom.Corporation.Information.Technology,Brown.Forman.Corporation.Consumer.Staples,C..H..Robinson.Worldwide.Industrials,CA..Inc..Information.Technology,Cablevision.Systems.Corp..Consumer.Discretionary,Cabot.Oil...Gas.Energy,Cameron.International.Corp..Energy,Campbell.Soup.Consumer.Staples,Capital.One.Financial.Financials,Cardinal.Health.Inc..Health.Care,Henry.Schein.Health.Care,Carmax.Inc.Consumer.Discretionary,Carnival.Corp..Consumer.Discretionary,Caterpillar.Inc..Industrials,CBRE.Group.Financials,CBS.Corp..Consumer.Discretionary,Celgene.Corp..Health.Care,CenterPoint.Energy.Utilities,CenturyLink.Inc.Telecommunications.Services,Cerner.Health.Care,CF.Industries.Holdings.Inc.Materials,Charles.Schwab.Corporation.Financials,Chesapeake.Energy.Energy,Chevron.Corp..Energy,Chipotle.Mexican.Grill.Consumer.Discretionary,Chubb.Corp..Financials,CIGNA.Corp..Health.Care,Cimarex.Energy.Energy,Cincinnati.Financial.Financials,Cintas.Corporation.Industrials,Cisco.Systems.Information.Technology,Citigroup.Inc..Financials,Citrix.Systems.Information.Technology,The.Clorox.Company.Consumer.Staples,CME.Group.Inc..Financials,CMS.Energy.Utilities,Coach.Inc..Consumer.Discretionary,The.Coca.Cola.Company.Consumer.Staples,Coca.Cola.Enterprises.Consumer.Staples,Cognizant.Technology.Solutions.Information.Technology,Colgate.Palmolive.Consumer.Staples,Comcast.Corp..Consumer.Discretionary,Comerica.Inc..Financials,Computer.Sciences.Corp..Information.Technology,ConAgra.Foods.Inc..Consumer.Staples,ConocoPhillips.Energy,CONSOL.Energy.Inc..Energy,Consolidated.Edison.Utilities,Constellation.Brands.Consumer.Staples,Corning.Inc..Industrials,Costco.Co..Consumer.Staples,Crown.Castle.International.Corp..Financials,CSX.Corp..Industrials,Cummins.Inc..Industrials,CVS.Caremark.Corp..Consumer.Staples,D..R..Horton.Consumer.Discretionary,Danaher.Corp..Industrials,Darden.Restaurants.Consumer.Discretionary,DaVita.Inc..Health.Care,Deere...Co..Industrials,Delta.Air.Lines.Industrials,Dentsply.International.Health.Care,Devon.Energy.Corp..Energy,Diamond.Offshore.Drilling.Energy,DirecTV.Consumer.Discretionary,Discover.Financial.Services.Financials,Discovery.Communications.A.Consumer.Discretionary,Discovery.Communications.C.Consumer.Discretionary,Dollar.General.Consumer.Discretionary,Dollar.Tree.Consumer.Discretionary,Dominion.Resources.Utilities,Dover.Corp..Industrials,Dow.Chemical.Materials,Dr.Pepper.Snapple.Group.Consumer.Staples,DTE.Energy.Co..Utilities,Du.Pont..E.I...Materials,Duke.Energy.Utilities,Dun...Bradstreet.Industrials,E.Trade.Financials,Eastman.Chemical.Materials,Eaton.Corporation.Industrials,eBay.Inc..Information.Technology,Ecolab.Inc..Materials,Edison.Int.l.Utilities,Edwards.Lifesciences.Health.Care,Electronic.Arts.Information.Technology,EMC.Corp..Information.Technology,Emerson.Electric.Company.Industrials,Endo.International.Health.Care,Ensco.plc.Energy,Entergy.Corp..Utilities,EOG.Resources.Energy,EQT.Corporation.Energy,Equifax.Inc..Financials,Equinix.Information.Technology,Equity.Residential.Financials,Essex.Property.Trust.Inc.Financials,Estee.Lauder.Cos..Consumer.Staples,Eversource.Energy.Utilities,Exelon.Corp..Utilities,Expedia.Inc..Consumer.Discretionary,Expeditors.Int.l.Industrials,Express.Scripts.Health.Care,Exxon.Mobil.Corp..Energy,F5.Networks.Information.Technology,Family.Dollar.Stores.Consumer.Discretionary,Fastenal.Co.Industrials,FedEx.Corporation.Industrials,Fidelity.National.Information.Services.Information.Technology,Fifth.Third.Bancorp.Financials,First.Solar.Inc.Information.Technology,FirstEnergy.Corp.Utilities,Fiserv.Inc.Information.Technology,FLIR.Systems.Industrials,Flowserve.Corporation.Industrials,Fluor.Corp..Industrials,FMC.Corporation.Materials,FMC.Technologies.Inc..Energy,Ford.Motor.Consumer.Discretionary,Fossil..Inc..Consumer.Discretionary,Franklin.Resources.Financials,Freeport.McMoran.Cp...Gld.Materials,Frontier.Communications.Telecommunications.Services,GameStop.Corp..Consumer.Discretionary,Gannett.Co..Consumer.Discretionary,Gap..The..Consumer.Discretionary,Garmin.Ltd..Consumer.Discretionary,General.Dynamics.Industrials,General.Electric.Industrials,General.Growth.Properties.Inc..Financials,General.Mills.Consumer.Staples,Genuine.Parts.Consumer.Discretionary,Genworth.Financial.Inc..Financials,Gilead.Sciences.Health.Care,Goldman.Sachs.Group.Financials,Goodyear.Tire...Rubber.Consumer.Discretionary,Google.Inc.Class.A.Information.Technology,Grainger..W.W...Inc..Industrials,Halliburton.Co..Energy,Hanesbrands.Inc.Consumer.Discretionary,Harley.Davidson.Consumer.Discretionary,Harman.Int.l.Industries.Consumer.Discretionary,Harris.Corporation.Information.Technology,Hartford.Financial.Svc.Gp..Financials,Hasbro.Inc..Consumer.Discretionary,HCP.Inc..Financials,Health.Care.REIT..Inc..Financials,Helmerich...Payne.Energy,Hess.Corporation.Energy,Hewlett.Packard.Information.Technology,Home.Depot.Consumer.Discretionary,Honeywell.Int.l.Inc..Industrials,Hormel.Foods.Corp..Consumer.Staples,Hospira.Inc..Health.Care,Host.Hotels...Resorts.Financials,Hudson.City.Bancorp.Financials,Humana.Inc..Health.Care,Huntington.Bancshares.Financials,Illinois.Tool.Works.Industrials,Ingersoll.Rand.PLC.Industrials,Integrys.Energy.Group.Inc..Utilities,Intel.Corp..Information.Technology,Intercontinental.Exchange.Financials,International.Bus..Machines.Information.Technology,International.Paper.Materials,Interpublic.Group.Consumer.Discretionary,Intl.Flavors...Fragrances.Materials,Intuit.Inc..Information.Technology,Intuitive.Surgical.Inc..Health.Care,Invesco.Ltd..Financials,Iron.Mountain.Incorporated.Industrials,Jacobs.Engineering.Group.Industrials,Johnson...Johnson.Health.Care,Johnson.Controls.Consumer.Discretionary,Joy.Global.Inc..Industrials,JPMorgan.Chase...Co..Financials,Juniper.Networks.Information.Technology,Kansas.City.Southern.Industrials,Kellogg.Co..Consumer.Staples,KeyCorp.Financials,Keurig.Green.Mountain.Consumer.Staples,Kimberly.Clark.Consumer.Staples,Kimco.Realty.Financials,KLA.Tencor.Corp..Information.Technology,Kohl.s.Corp..Consumer.Discretionary,Kroger.Co..Consumer.Staples,L.Brands.Inc..Consumer.Discretionary,L.3.Communications.Holdings.Industrials,Laboratory.Corp..of.America.Holding.Health.Care,Lam.Research.Information.Technology,Legg.Mason.Financials,Leggett...Platt.Industrials,Lennar.Corp..Consumer.Discretionary,Level.3.Communications.Telecommunications.Services,Leucadia.National.Corp..Financials,Lilly..Eli....Co..Health.Care,Lincoln.National.Financials,Linear.Technology.Corp..Information.Technology,Lockheed.Martin.Corp..Industrials,Loews.Corp..Financials,Lowe.s.Cos..Consumer.Discretionary,M.T.Bank.Corp..Financials,Macerich.Financials,Macy.s.Inc..Consumer.Discretionary,Marathon.Oil.Corp..Energy,Marriott.Int.l..Consumer.Discretionary,Marsh...McLennan.Financials,Martin.Marietta.Materials.Materials,Masco.Corp..Industrials,Mastercard.Inc..Information.Technology,Mattel.Inc..Consumer.Discretionary,McCormick...Co..Consumer.Staples,McDonald.s.Corp..Consumer.Discretionary,McGraw.Hill.Financial.Financials,McKesson.Corp..Health.Care,Mead.Johnson.Consumer.Staples,MeadWestvaco.Corporation.Materials,Medtronic.plc.Health.Care,Merck...Co..Health.Care,MetLife.Inc..Financials,Microchip.Technology.Information.Technology,Micron.Technology.Information.Technology,Microsoft.Corp..Information.Technology,Mohawk.Industries.Consumer.Discretionary,Molson.Coors.Brewing.Company.Consumer.Staples,Mondelez.International.Consumer.Staples,Monsanto.Co..Materials,Monster.Beverage.Consumer.Staples,Moody.s.Corp.Financials,Morgan.Stanley.Financials,The.Mosaic.Company.Materials,Motorola.Solutions.Inc..Information.Technology,Murphy.Oil.Energy,Mylan.N.V..Health.Care,NASDAQ.OMX.Group.Financials,National.Oilwell.Varco.Inc..Energy,NetApp.Information.Technology,Netflix.Inc..Information.Technology,Newell.Rubbermaid.Co..Consumer.Discretionary,Newfield.Exploration.Co.Energy,Newmont.Mining.Corp...Hldg..Co...Materials,NextEra.Energy.Utilities,Nike.Consumer.Discretionary,NiSource.Inc..Utilities,Noble.Corp.Energy,Noble.Energy.Inc.Energy,Nordstrom.Consumer.Discretionary,Norfolk.Southern.Corp..Industrials,Northern.Trust.Corp..Financials,Northrop.Grumman.Corp..Industrials,NRG.Energy.Utilities,Nucor.Corp..Materials,Nvidia.Corporation.Information.Technology,O.Reilly.Automotive.Consumer.Discretionary,Occidental.Petroleum.Energy,Omnicom.Group.Consumer.Discretionary,ONEOK.Energy,Oracle.Corp..Information.Technology,Owens.Illinois.Inc.Materials,PACCAR.Inc..Industrials,Pall.Corp..Industrials,Parker.Hannifin.Industrials,Patterson.Companies.Health.Care,Paychex.Inc..Information.Technology,Pentair.Ltd..Industrials,People.s.United.Financial.Financials,Pepco.Holdings.Inc..Utilities,PepsiCo.Inc..Consumer.Staples,PerkinElmer.Health.Care,Perrigo.Health.Care,Pfizer.Inc..Health.Care,PG.E.Corp..Utilities,Philip.Morris.International.Consumer.Staples,Pinnacle.West.Capital.Utilities,Pioneer.Natural.Resources.Energy,Pitney.Bowes.Industrials,Plum.Creek.Timber.Co..Financials,PNC.Financial.Services.Financials,Polo.Ralph.Lauren.Corp..Consumer.Discretionary,PPG.Industries.Materials,PPL.Corp..Utilities,Praxair.Inc..Materials,Precision.Castparts.Industrials,Priceline.com.Inc.Consumer.Discretionary,Principal.Financial.Group.Financials,Procter...Gamble.Consumer.Staples,Progressive.Corp..Financials,Prologis.Financials,Prudential.Financial.Financials,Public.Serv..Enterprise.Inc..Utilities,Public.Storage.Financials,Pulte.Homes.Inc..Consumer.Discretionary,PVH.Corp..Consumer.Discretionary,Quanta.Services.Inc..Industrials,QUALCOMM.Inc..Information.Technology,Quest.Diagnostics.Health.Care,Range.Resources.Corp..Energy,Raytheon.Co..Industrials,Realty.Income.Corporation.Financials,Red.Hat.Inc..Information.Technology,Regeneron.Health.Care,Regions.Financial.Corp..Financials,Republic.Services.Inc.Industrials,Reynolds.American.Inc..Consumer.Staples,Robert.Half.International.Industrials,Rockwell.Automation.Inc..Industrials,Rockwell.Collins.Industrials,Roper.Industries.Industrials,Ross.Stores.Consumer.Discretionary,Royal.Caribbean.Cruises.Ltd.Consumer.Discretionary,Ryder.System.Industrials,Salesforce.com.Information.Technology,SanDisk.Corporation.Information.Technology,SCANA.Corp.Utilities,Schlumberger.Ltd..Energy,Scripps.Networks.Interactive.Inc..Consumer.Discretionary,Seagate.Technology.Information.Technology,Sealed.Air.Corp..New..Materials,Sempra.Energy.Utilities,Sherwin.Williams.Materials,Sigma.Aldrich.Materials,Simon.Property.Group.Inc.Financials,Skyworks.Solutions.Information.Technology,SL.Green.Realty.Financials,Smucker..J.M...Consumer.Staples,Snap.On.Inc..Consumer.Discretionary,Southern.Co..Utilities,Southwest.Airlines.Industrials,Southwestern.Energy.Energy,Spectra.Energy.Corp..Energy,St.Jude.Medical.Health.Care,Stanley.Black...Decker.Consumer.Discretionary,Staples.Inc..Consumer.Discretionary,Starbucks.Corp..Consumer.Discretionary,Starwood.Hotels...Resorts.Consumer.Discretionary,State.Street.Corp..Financials,Stericycle.Inc.Industrials,Stryker.Corp..Health.Care,SunTrust.Banks.Financials,Symantec.Corp..Information.Technology,Sysco.Corp..Consumer.Staples,T..Rowe.Price.Group.Financials,Target.Corp..Consumer.Discretionary,TE.Connectivity.Ltd..Information.Technology,TECO.Energy.Utilities,Tenet.Healthcare.Corp..Health.Care,Teradata.Corp..Information.Technology,Tesoro.Petroleum.Co..Energy,Texas.Instruments.Information.Technology,Textron.Inc..Industrials,The.Hershey.Company.Consumer.Staples,The.Travelers.Companies.Inc..Financials,Thermo.Fisher.Scientific.Health.Care,Tiffany...Co..Consumer.Discretionary,Time.Warner.Inc..Consumer.Discretionary,Time.Warner.Cable.Inc..Consumer.Discretionary,TJX.Companies.Inc..Consumer.Discretionary,Torchmark.Corp..Financials,Total.System.Services.Information.Technology,Tractor.Supply.Company.Consumer.Discretionary,Transocean.Energy,Twenty.First.Century.Fox.Consumer.Discretionary,Tyson.Foods.Consumer.Staples,Tyco.International.Industrials,U.S..Bancorp.Financials,Under.Armour.Consumer.Discretionary,Union.Pacific.Industrials,United.Health.Group.Inc..Health.Care,United.Parcel.Service.Industrials,United.Rentals..Inc..Industrials,United.Technologies.Industrials,Universal.Health.Services..Inc..Health.Care,Unum.Group.Financials,Urban.Outfitters.Consumer.Discretionary,V.F..Corp..Consumer.Discretionary,Valero.Energy.Energy,Varian.Medical.Systems.Health.Care,Ventas.Inc.Financials,Verisign.Inc..Information.Technology,Verizon.Communications.Telecommunications.Services,Vertex.Pharmaceuticals.Inc.Health.Care,Viacom.Inc..Consumer.Discretionary,Visa.Inc..Information.Technology,Vornado.Realty.Trust.Financials,Vulcan.Materials.Materials,Wal.Mart.Stores.Consumer.Staples,Walgreens.Boots.Alliance.Consumer.Staples,The.Walt.Disney.Company.Consumer.Discretionary,Waste.Management.Inc..Industrials,Waters.Corporation.Health.Care,Anthem.Inc..Health.Care,Wells.Fargo.Financials,Western.Digital.Information.Technology,Western.Union.Co.Information.Technology,Weyerhaeuser.Corp..Financials,Whirlpool.Corp..Consumer.Discretionary,Whole.Foods.Market.Consumer.Staples,Williams.Cos..Energy,Wisconsin.Energy.Corporation.Utilities,Wyndham.Worldwide.Consumer.Discretionary,Wynn.Resorts.Ltd.Consumer.Discretionary,Xcel.Energy.Inc.Utilities,Xerox.Corp..Information.Technology,Xilinx.Inc.Information.Technology,XL.Capital.Financials,Yahoo.Inc..Information.Technology,Yum..Brands.Inc.Consumer.Discretionary,Zimmer.Holdings.Health.Care,Zions.Bancorp.Financials
Cluster-1 : Materials and Industrials + Mixed Bag,0.146535913,-0.179049921,0.055801451,-0.089211147,0.079740564,0.016760306,-0.018533154,0.041679447,0.173149292,0.236572271,-0.061450957,0.187955873,0.118388004,0.168016366,0.205786501,0.00444156,-0.038755815,0.345805112,0.179360671,-0.035805145,0.133610945,-0.216394305,0.031774591,-0.150930984,0.248226173,-0.190601787,0.000445916,0.027811791,0.042825179,0.06692019,0.021037851,0.353323942,-0.170890226,0.208257848,-0.005586004,0.128986685,0.001774683,0.029413288,0.044213112,-0.112196475,0.106706346,0.008082209,0.006396412,-0.220173359,0.171471061,0.009623606,0.217244393,0.083687707,0.135647572,0.016120502,0.240486108,0.047370652,0.177831185,-0.044196622,0.015105391,0.010688623,-0.079663217,-0.072938397,-0.039751935,0.104119795,-0.118356893,0.124227292,-0.054350202,0.025897218,0.133312168,0.212145025,0.341715705,-0.013409562,-4.37E-05,-0.167907769,0.07909608,-0.091820106,0.210860607,0.10045278,0.16103526,0.010554228,0.096325601,-0.099503053,0.076412243,-0.012375656,0.094087272,0.242092091,0.20271472,0.371698448,0.200597288,0.233105089,-0.106858563,-0.092747772,-0.081478389,0.053969388,0.193867733,0.105770594,0.033417874,-0.150193018,0.140732878,-0.114484957,-0.002807916,0.086966473,-0.019595406,0.174234511,-0.01234262,-0.008341471,0.125688371,-0.04294885,0.004168491,-0.145795632,0.179501949,-0.195754569,0.035899674,0.106714427,-0.153117112,0.02276788,0.047553068,0.123350149,-0.049115054,-0.093217375,0.121127275,-0.21156181,-0.012380348,0.119825882,-0.122961004,0.039292123,0.273188987,0.444214824,-0.014990897,0.16458112,0.242739012,0.101060479,-0.023557015,0.319446555,0.239241879,0.122459468,-0.013020673,0.02881773,0.055357471,0.124160096,0.23825721,0.233201298,0.078478282,0.085876894,-0.233227443,0.383852151,0.278229114,-0.035254592,-0.173440454,0.173559725,-0.243980534,0.144631177,0.127356402,0.279564735,0.401847774,0.026216083,0.131478221,-0.145483044,-0.015228566,0.153492576,0.063200239,0.280219433,0.057957556,0.081735845,-0.155937795,0.082037568,0.005815259,0.198754993,0.059232747,0.014061149,0.016223388,0.129400843,-0.147481081,-0.180062401,0.081256744,0.288360576,-0.051923169,-0.195332733,0.169677383,0.043581994,0.219280993,0.293833391,0.07924062,-0.017791201,0.111441702,-0.177548976,0.164167113,0.191698249,0.413591417,0.330041655,0.330544209,0.126625423,0.223126725,0.244253719,0.066144728,0.218035411,-0.00138782,0.169652319,0.20817864,0.091204489,0.073920989,0.205440138,0.017325315,0.053822594,-0.183525977,0.16434355,0.070113876,-0.101113468,-0.064267505,0.303981576,-0.09193545,0.221294386,0.125797767,0.194482688,0.226326346,0.243041544,0.191655844,0.113782111,0.171995284,-0.052382097,-0.036323314,0.128943772,0.010051297,0.06668643,0.038128313,0.344215871,-0.050999956,0.074848788,0.215286515,-0.034219577,-0.038199814,0.060174541,0.35799456,0.333748342,-0.127997869,-0.039693674,0.002068615,-0.097760047,0.246387521,0.279869717,0.174092582,0.063237703,0.016072402,0.112814767,0.11859166,0.320700578,-0.245273744,0.301208682,0.381966385,-0.113557396,0.148897139,0.357294629,-0.102080852,0.012270503,0.103956864,-0.169130342,0.039292714,0.154732545,0.09236932,-0.055751554,0.164881406,0.123110226,-0.066156291,0.175188674,0.125999441,0.23693557,0.176666182,0.207828879,0.185066395,-0.188308843,0.116555352,0.135975626,0.0809348,0.006946437,0.068642242,-0.014147909,0.086931748,0.170529071,0.008364067,0.302282035,0.00729537,0.257107242,0.239251949,0.063939621,0.095064485,-0.095113464,-0.064264373,0.06835715,-0.023170744,-0.010734852,0.264686518,-0.058179097,-0.202454695,0.080327594,0.115586166,0.133703357,-0.147446331,0.2743529,-0.081585066,-0.107730878,0.090054777,0.049635086,0.108579823,0.010261575,0.165504923,0.016411201,0.056723547,0.059906953,0.064617779,0.133293248,0.0725308,0.116090977,0.22372061,0.101352276,0.005908813,-0.179243768,0.095289964,-0.115348842,0.063649108,0.030797383,0.167338488,0.286212885,-0.006661623,0.160351582,-0.022216,0.252101209,0.135940991,0.141583877,0.04619192,0.232172908,0.029206863,0.031232886,0.286093258,0.369772842,0.298160436,0.386825878,0.056946436,0.1060453,0.299949467,0.02711032,-0.058992565,-0.21554533,0.196152898,0.02488323,-0.196151333,-0.159903988,-0.197885412,-0.158716568,0.089582437,0.157332056,0.116227282,-0.00572741,0.193889673,0.257427993,-0.142192998,0.245907587,0.281045262,0.081501634,0.066035366,-0.254900509,-0.016915153,0.070310338,0.050170468,-0.16480888,-0.010473537,0.192908639,0.250299283,0.255123883,-0.006623622,-0.065967462,0.017068978,0.087554096,-0.003697571,0.153679014,0.041510465,0.023412263,0.125666002,-0.162280085,0.261327056,0.392944203,0.262175159,0.277317937,0.095840719,0.290099502,0.406575238,0.151239891,0.120658016,-0.160370331,0.064350028,0.195120378,0.092553178,0.205745102,-0.169558058,0.14955845,0.193215444,-0.011380259,0.178007308,0.105550626,-0.025483302,0.402874566,-0.236065832,0.212249667,0.003397951,-0.053677713,0.004173459,0.305941767,0.133481859,0.109254609,0.319984142,0.051249692,0.12363961,-0.009205227,0.054850489,-0.009461889,-0.045378615,0.068350203,-0.002289054,0.250597736,-0.069961668,0.111211597,0.12393552,0.072530834,0.113517867,0.327022345,-0.087187457,-0.100933389,0.120801291,0.182024588,0.15269644,0.087768891,0.065772199,0.056417918,0.146827446,0.169513556,0.02880033,0.13770044,-0.021146372,0.164641644,-0.095055415,0.182773055,0.27131181,-0.106586676,0.192911782,0.375693302,0.234427977,0.066919672,0.10239142,0.113851982,0.114661265,0.076778431,0.09196832,-0.053718264,0.153873381,-0.165233031,-0.018050261,0.184501902,0.047875817,0.031596465,0.261105357,-0.188512869,-0.037853199,0.066768274,0.129976591,0.133002326,-0.037742187,-0.089001941,0.072821672,0.097732638,0.177420779,0.250643852,0.077305409,0.05914051,-0.164424225,0.297838617,0.157830358,-0.170742126,0.126649775,0.147864493,0.091886305,0.052076597,0.059333555,-0.034192377,0.097565522
