"Company","Intercept","coef"
"Discover.Financial.Services.Financials",1.35346554784235e-16,0.00149345164285297
"Discovery.Communications.A.Consumer.Discretionary",-1.25285917253681e-16,0.00104153531834232
"Discovery.Communications.C.Consumer.Discretionary",7.9353603322456e-17,0.00103338576595947
"Dollar.General.Consumer.Discretionary",6.08855326602372e-19,0.00311652907946274
"Dollar.Tree.Consumer.Discretionary",7.54818463847916e-17,0.00365813650614337
"Dominion.Resources.Utilities",5.92695447968328e-17,0.00453071929574779
"Dover.Corp..Industrials",7.9185446474211e-17,0.00134981871371553
"Dow.Chemical.Materials",2.14919369065627e-16,0.00119845727739941
"Dr.Pepper.Snapple.Group.Consumer.Staples",4.57406320774073e-18,0.00474626171333035
"DTE.Energy.Co..Utilities",-1.96252221819911e-17,0.00491502971859263
"Du.Pont..E.I...Materials",-8.40715584444865e-18,0.00052220532607524
"Duke.Energy.Utilities",-1.31913711578418e-17,0.00464873943571111
"Dun...Bradstreet.Industrials",6.38212857503714e-17,0.000600856678444676
"E.Trade.Financials",-3.26113471874013e-16,0.00404540257614498
"Eastman.Chemical.Materials",1.6064180753625e-16,0.00119476279658375
"Eaton.Corporation.Industrials",1.23792762846028e-16,0.00148193516171297
"eBay.Inc..Information.Technology",-5.0823011701833e-17,0.00203409755993255
"Ecolab.Inc..Materials",-1.43182320701337e-16,0.000399861128252438
"Edison.Int.l.Utilities",2.81098134461566e-17,0.00520746506320547
"Edwards.Lifesciences.Health.Care",8.22308330248995e-17,0.00433089111332613
"Electronic.Arts.Information.Technology",-1.97578712699555e-16,0.00155897824662689
"EMC.Corp..Information.Technology",-1.29142043572604e-18,0.00232499204429417
"Emerson.Electric.Company.Industrials",9.17099242412688e-19,0.000904055990967056
"Endo.International.Health.Care",1.13966040958069e-16,0.00320380096955627
"Ensco.plc.Energy",-3.78585881411578e-17,0.00487023636099863
"Entergy.Corp..Utilities",-1.82983436991585e-18,0.00509295102724123
"EOG.Resources.Energy",6.33638550691577e-18,0.00427982554987088
"EQT.Corporation.Energy",9.28131610746525e-18,0.00365444473150696
"Equifax.Inc..Financials",3.39357628212916e-17,0.000613324645597868
"Equinix.Information.Technology",9.70306341333954e-17,0.0027465666370464
"Equity.Residential.Financials",1.33784747821179e-17,0.00871434719828111
"Essex.Property.Trust.Inc.Financials",-1.81357291242236e-17,0.00815489977266181
"Estee.Lauder.Cos..Consumer.Staples",-1.6181878842563e-17,0.00145759200764655
"Eversource.Energy.Utilities",7.14596738420966e-18,0.00513125646102459
"Exelon.Corp..Utilities",1.60394533738644e-16,0.00535446072010896
"Expedia.Inc..Consumer.Discretionary",-5.31683881454682e-17,0.00364296793729866
"Expeditors.Int.l.Industrials",-2.41128001126377e-18,0.00117176787448734
"Express.Scripts.Health.Care",-5.30943578541126e-17,0.0020736263946359
"Exxon.Mobil.Corp..Energy",6.24071458096858e-17,0.00128233355376007
"F5.Networks.Information.Technology",1.69452936430676e-16,0.00538172598887064
"Family.Dollar.Stores.Consumer.Discretionary",1.59366097609225e-17,0.00276678631688235
"Fastenal.Co.Industrials",1.19920224105613e-16,0.000947126456171256
"FedEx.Corporation.Industrials",3.49697610636341e-17,0.00107610719201196
"Fidelity.National.Information.Services.Information.Technology",-4.94194397419998e-18,0.000801248747860909
"Fifth.Third.Bancorp.Financials",1.48695197087202e-16,0.0119273365128137
"First.Solar.Inc.Information.Technology",-1.93530869255916e-17,0.0049309026475336
"FirstEnergy.Corp.Utilities",-8.39424595651611e-18,0.00544391364775343
"Fiserv.Inc.Information.Technology",9.27282066884478e-18,0.000419761042210919
"FLIR.Systems.Industrials",2.73095238038466e-17,0.000855394555804632
"Flowserve.Corporation.Industrials",6.49917319041542e-17,0.00188481551280743
"Fluor.Corp..Industrials",8.10822527101511e-17,0.00145232990023216
"FMC.Corporation.Materials",6.07077612819078e-17,0.00116501092469948
"FMC.Technologies.Inc..Energy",2.08401217613008e-16,0.00411913870510411
"Ford.Motor.Consumer.Discretionary",3.08534415808959e-16,0.00104946492240908
"Fossil..Inc..Consumer.Discretionary",-8.14612520175125e-18,0.00470662518437562
"Franklin.Resources.Financials",-7.67428126585445e-18,0.00197667075501563
"Freeport.McMoran.Cp...Gld.Materials",1.0306254561472e-16,0.00296903483293503
"Frontier.Communications.Telecommunications.Services",6.08134749775223e-17,0.00372790322440775
"GameStop.Corp..Consumer.Discretionary",-8.39780548373514e-17,0.00132085657907738
"Gap..The..Consumer.Discretionary",6.00411121020323e-17,0.00415442073106006
"Garmin.Ltd..Consumer.Discretionary",2.00334630690884e-17,0.00121796898328752
"General.Dynamics.Industrials",-6.38570381734271e-17,0.000617914239016754
"General.Electric.Industrials",5.09408472614643e-18,0.00108341256062527
"General.Growth.Properties.Inc..Financials",1.42923317236636e-16,0.0084804387984475
"General.Mills.Consumer.Staples",4.64438356417631e-17,0.00444229400976892
"Genuine.Parts.Consumer.Discretionary",1.2366577152185e-17,0.00153795212836381
"Genworth.Financial.Inc..Financials",9.27443097181627e-17,0.00840065166241198
"Gilead.Sciences.Health.Care",2.05193183627092e-16,0.00443807658818098
"Goldman.Sachs.Group.Financials",8.77328696774474e-17,0.00433035546744621
"Goodyear.Tire...Rubber.Consumer.Discretionary",8.56913943043815e-17,0.00202694764430688
"Google.Inc.Class.A.Information.Technology",-3.76567704464787e-17,0.000974078213284587
"Grainger..W.W...Inc..Industrials",3.09463459502844e-17,0.000777285133634317
"Halliburton.Co..Energy",4.64940450650145e-17,0.00469428373030877
"Hanesbrands.Inc.Consumer.Discretionary",4.71371823887881e-17,0.00380172751000083
"Harley.Davidson.Consumer.Discretionary",9.87511055086755e-17,0.0027734233149397
"Harman.Int.l.Industries.Consumer.Discretionary",-1.00729808185552e-16,0.00171760647380213
"Harris.Corporation.Information.Technology",1.9131349406414e-17,0.00070841573338383
"Hartford.Financial.Svc.Gp..Financials",-3.71121018477382e-16,0.00548320466850151
"Hasbro.Inc..Consumer.Discretionary",3.47922772978832e-17,0.00174738420233808
"HCP.Inc..Financials",4.37749500689512e-18,0.0085385331838436
"Health.Care.REIT..Inc..Financials",4.66915982460436e-17,0.00775307967501846
"Helmerich...Payne.Energy",-1.02973042587407e-16,0.00529263406043334
"Hess.Corporation.Energy",6.80293186226256e-17,0.00396642896364374
"Hewlett.Packard.Information.Technology",1.88203295857704e-16,0.00129709037972743
"Home.Depot.Consumer.Discretionary",5.5454593201304e-18,0.00257284036340382
"Honeywell.Int.l.Inc..Industrials",6.54220505555865e-18,0.000882538940551149
"Hormel.Foods.Corp..Consumer.Staples",2.99320942883665e-17,0.00449643964916125
"Hospira.Inc..Health.Care",1.26820702292534e-16,0.00223321214155667
"Host.Hotels...Resorts.Financials",4.76514236617831e-18,0.00652732811727851
"Hudson.City.Bancorp.Financials",2.89793600977348e-19,0.00898226846095577
"Humana.Inc..Health.Care",-7.49699517835842e-19,0.00382521632808548
"Huntington.Bancshares.Financials",1.03555462254919e-16,0.0124917832853019
"Illinois.Tool.Works.Industrials",6.95453748056467e-17,0.000991590129963797
"Ingersoll.Rand.PLC.Industrials",1.10954025280538e-16,0.00143911880731425
"Integrys.Energy.Group.Inc..Utilities",-1.76270501979719e-16,0.00494156832485827
"Intel.Corp..Information.Technology",3.33704648857892e-17,0.00168005284236033
"Intercontinental.Exchange.Financials",-6.06301709498703e-17,0.00201760912503124
"International.Bus..Machines.Information.Technology",9.85951124056381e-17,0.000480603253199683
"International.Paper.Materials",-1.1129252424592e-16,0.00114675398730665
"Interpublic.Group.Consumer.Discretionary",4.67326844828034e-17,0.00154906338875341
"Intl.Flavors...Fragrances.Materials",9.77963749047733e-18,0.000528531709700133
"Intuit.Inc..Information.Technology",-5.49850710100508e-18,0.00108999835566463
"Intuitive.Surgical.Inc..Health.Care",-4.5791181165285e-17,0.00188645112199412
"Invesco.Ltd..Financials",-2.6980282291187e-17,0.00312315454588761
"Iron.Mountain.Incorporated.Industrials",6.17757465615067e-17,0.00061746392881905
"Jacobs.Engineering.Group.Industrials",-8.37852027774786e-17,0.00133127909514947
"Johnson...Johnson.Health.Care",-5.8508439744828e-17,0.00178890903876777
"Johnson.Controls.Consumer.Discretionary",9.47208327492894e-17,0.00121285218818947
"Joy.Global.Inc..Industrials",1.86475103400789e-16,0.00226537919673879
"JPMorgan.Chase...Co..Financials",-1.04194513840545e-16,0.00419798377866282
"Juniper.Networks.Information.Technology",-1.08639141980238e-16,0.0038585312453862
"Kansas.City.Southern.Industrials",-1.58396951006244e-17,0.00174812459549443
"Kellogg.Co..Consumer.Staples",8.16953985746254e-18,0.0045708462883464
"KeyCorp.Financials",1.75961037462878e-16,0.012515249013745
"Keurig.Green.Mountain.Consumer.Staples",2.56323170812921e-16,0.0072339373051831
"Kimberly.Clark.Consumer.Staples",1.90984261140162e-17,0.00419241933439452
"Kimco.Realty.Financials",-2.86931432305955e-17,0.00824173070019229
"KLA.Tencor.Corp..Information.Technology",3.16332171540677e-17,0.00293210504620077
"Kohl.s.Corp..Consumer.Discretionary",-2.8689219516256e-17,0.00400846838837407
"Kroger.Co..Consumer.Staples",1.11970553497391e-16,0.00368587827682646
"L.Brands.Inc..Consumer.Discretionary",-8.75020456824069e-17,0.00412026405692818
"L.3.Communications.Holdings.Industrials",-1.06825429325914e-16,0.000411611613335059
"Laboratory.Corp..of.America.Holding.Health.Care",7.51362141502376e-17,0.00226196319150021
"Lam.Research.Information.Technology",-1.59398726140669e-17,0.00306459236762962
"Legg.Mason.Financials",-1.1939733576125e-16,0.00324488352808551
"Leggett...Platt.Industrials",2.85724430657262e-17,0.0020023724886252
"Lennar.Corp..Consumer.Discretionary",-2.21004355424406e-16,0.0054055573759275
"Level.3.Communications.Telecommunications.Services",1.29893906393848e-16,0.00181166597572274
"Leucadia.National.Corp..Financials",8.39276725368467e-17,0.00299417583554172
"Lilly..Eli....Co..Health.Care",-7.91531022553169e-17,0.00186115026765745
"Lincoln.National.Financials",2.20303781578557e-17,0.00521722659776444
"Linear.Technology.Corp..Information.Technology",2.28742736335502e-17,0.00266623232333089
"Lockheed.Martin.Corp..Industrials",-2.81136510497588e-17,0.000541975210866062
"Loews.Corp..Financials",1.70659882564442e-17,0.00162758330545183
"Lowe.s.Cos..Consumer.Discretionary",8.77084608731627e-17,0.00342450338439281
"M.T.Bank.Corp..Financials",8.64389375925106e-17,0.00820412153863842
"Macerich.Financials",-1.22121028389484e-16,0.00859242659419634
"Macy.s.Inc..Consumer.Discretionary",8.64380773040962e-17,0.00507226507385215
"Marathon.Oil.Corp..Energy",8.15958542911181e-17,0.00392287903883877
"Marriott.Int.l..Consumer.Discretionary",-1.09184345855173e-17,0.00107821729667641
"Marsh...McLennan.Financials",-3.7017443577033e-16,0.00142348303613731
"Martin.Marietta.Materials.Materials",-6.13531865615618e-17,0.00124151389673312
"Masco.Corp..Industrials",-3.06676613136556e-17,0.00462149795614407
"Mastercard.Inc..Information.Technology",2.24895537682977e-18,0.000486171080068176
"Mattel.Inc..Consumer.Discretionary",-1.18022678947734e-18,0.00153082308046797
"McCormick...Co..Consumer.Staples",1.58105325688898e-17,0.00390574736092235
"McDonald.s.Corp..Consumer.Discretionary",-3.77829584536827e-17,0.00141963685119449
"McGraw.Hill.Financial.Financials",3.69973998953613e-17,0.000290506816794718
"McKesson.Corp..Health.Care",8.55834142096379e-17,0.00249599995613307
"Mead.Johnson.Consumer.Staples",-1.10904556803311e-16,0.00367024970301614
"MeadWestvaco.Corporation.Materials",4.95607979607614e-17,0.00105086457062654
"Medtronic.plc.Health.Care",-5.42509703449095e-17,0.00259965189831765
"Merck...Co..Health.Care",4.32306852030769e-17,0.00182441968500069
"MetLife.Inc..Financials",9.73972487491427e-17,0.00471657245099048
"Microchip.Technology.Information.Technology",-7.79387792062717e-17,0.00268272518875105
"Micron.Technology.Information.Technology",7.06728710024345e-17,0.00486114025683333
"Microsoft.Corp..Information.Technology",1.05088701557069e-17,0.000806925982087025
"Mohawk.Industries.Consumer.Discretionary",-8.90464343982722e-18,0.00373734264258386
"Molson.Coors.Brewing.Company.Consumer.Staples",1.66487063567666e-16,0.00400475647970106
"Mondelez.International.Consumer.Staples",-5.26228048924257e-16,0.00396118775468704
"Monsanto.Co..Materials",3.34429290972975e-17,0.000551246925862157
"Monster.Beverage.Consumer.Staples",-1.27850490185584e-17,0.00353051074050653
"Moody.s.Corp.Financials",8.1693495882617e-17,0.00140328303729213
"Morgan.Stanley.Financials",-5.35918665133876e-17,0.00673584763173286
"The.Mosaic.Company.Materials",2.17792028007718e-17,0.00163915445950603
"Motorola.Solutions.Inc..Information.Technology",-5.52779569877042e-17,0.00107104352000327
"Murphy.Oil.Energy",-2.10593633721801e-17,0.00337487616700128
"Mylan.N.V..Health.Care",-1.17415689878893e-17,0.0032881666019035
"NASDAQ.OMX.Group.Financials",4.78131762873522e-19,0.00236388564711276
"National.Oilwell.Varco.Inc..Energy",4.00768225276847e-17,0.00413838543725768
"NetApp.Information.Technology",1.23032753292017e-16,0.0031592778498385
"Netflix.Inc..Information.Technology",-2.16612757251307e-16,0.0052567669930691
"Newell.Rubbermaid.Co..Consumer.Discretionary",2.02430586265068e-17,0.000931257474675997
"Newfield.Exploration.Co.Energy",1.40030782653888e-16,0.00577002745453734
"Newmont.Mining.Corp...Hldg..Co...Materials",1.20981588012028e-16,0.00189480958757816
"NextEra.Energy.Utilities",1.13449283411862e-16,0.0045498265427271
"Nike.Consumer.Discretionary",-3.1448880058903e-17,0.00270509679804152
"NiSource.Inc..Utilities",-3.41996778464193e-17,0.00460136484832505
"Noble.Corp.Energy",-8.84856231764209e-18,0.00516013172038492
"Noble.Energy.Inc.Energy",-1.38958227951051e-16,0.00388127554978992
"Nordstrom.Consumer.Discretionary",-1.0592403278734e-16,0.0045771573207889
"Norfolk.Southern.Corp..Industrials",3.12895952012449e-17,0.0010399763555905
"Northern.Trust.Corp..Financials",4.33960669039887e-18,0.00320265958192898
"Northrop.Grumman.Corp..Industrials",3.26243366431665e-17,0.000461069589322072
"NRG.Energy.Utilities",-1.33228236541153e-16,0.0043711521847367
"Nucor.Corp..Materials",1.69548238512838e-18,0.000905432903458407
"Nvidia.Corporation.Information.Technology",7.89508874868651e-17,0.00404648540374962
"O.Reilly.Automotive.Consumer.Discretionary",-2.56783514195031e-17,0.00303288410853662
"Occidental.Petroleum.Energy",1.16217682577664e-16,0.00294561919676589
"Omnicom.Group.Consumer.Discretionary",-1.15590679630986e-17,0.000677383904645372
"ONEOK.Energy",1.20380500661531e-16,0.0017705927511319
"Oracle.Corp..Information.Technology",4.8941357992716e-17,0.00146538331272029
"Owens.Illinois.Inc.Materials",-5.29580928604474e-17,0.00153245876630669
"PACCAR.Inc..Industrials",1.21882026651424e-16,0.00137867114311278
"Pall.Corp..Industrials",-1.77827471656622e-17,0.00115483284475033
"Parker.Hannifin.Industrials",2.19121506246416e-18,0.00142050558000787
"Patterson.Companies.Health.Care",-4.86505182328882e-18,0.00207831196899585
"Paychex.Inc..Information.Technology",1.30575311929439e-17,0.000641744380355718
"Pentair.Ltd..Industrials",-2.40725943190484e-18,0.00117198516308159
"People.s.United.Financial.Financials",-3.80964262412321e-17,0.00521774429065147
"Pepco.Holdings.Inc..Utilities",1.22711753421092e-17,0.00376053442412362
"PepsiCo.Inc..Consumer.Staples",6.97081705003968e-17,0.00358245491501557
"PerkinElmer.Health.Care",2.59439385398376e-17,0.00215319196799872
"Perrigo.Health.Care",-3.79939910201119e-16,0.00320381208281224
"Pfizer.Inc..Health.Care",-1.25611836743781e-16,0.00139680091877481
"PG.E.Corp..Utilities",-5.54644432450307e-17,0.00472031122399763
"Philip.Morris.International.Consumer.Staples",-4.51017164384763e-17,0.00320035158780514
"Pinnacle.West.Capital.Utilities",-1.10031881092449e-16,0.00495263825156283
"Pioneer.Natural.Resources.Energy",1.41968625805219e-16,0.00499649317056187
"Pitney.Bowes.Industrials",6.43287566159662e-16,0.000911731098180727
"Plum.Creek.Timber.Co..Financials",-4.29279174680504e-17,0.0039700651346596
"PNC.Financial.Services.Financials",7.2382815624111e-17,0.00838978422707326
"Polo.Ralph.Lauren.Corp..Consumer.Discretionary",1.17033150257314e-16,0.00445116846092701
"PPG.Industries.Materials",-9.23611462464388e-18,0.000802925827924493
"PPL.Corp..Utilities",1.1302260728967e-16,0.00482653846858724
"Praxair.Inc..Materials",5.93775423231808e-17,0.000604839187836741
"Precision.Castparts.Industrials",9.2492924384282e-17,0.00109244688499094
"Priceline.com.Inc.Consumer.Discretionary",-1.09415808436314e-17,0.00284302176192274
"Principal.Financial.Group.Financials",-7.89238081728186e-17,0.00400703612131683
"Procter...Gamble.Consumer.Staples",1.9362967849944e-18,0.00357169202006456
"Progressive.Corp..Financials",-7.89515821792052e-18,0.00176834141848798
"Prologis.Financials",-3.77070367697447e-17,0.00813291631006658
"Prudential.Financial.Financials",-2.02761000190903e-17,0.00426397325103521
"Public.Serv..Enterprise.Inc..Utilities",-1.6199311048267e-17,0.00562291379831117
"Public.Storage.Financials",-4.24447650103919e-18,0.00639633573047313
"Pulte.Homes.Inc..Consumer.Discretionary",-3.12367534307403e-17,0.00535964367145305
"PVH.Corp..Consumer.Discretionary",-4.14024028406061e-16,0.00576334709831513
"Quanta.Services.Inc..Industrials",1.63548863326919e-17,0.00129078615947251
"QUALCOMM.Inc..Information.Technology",5.54339813767318e-17,0.00156685193759986
"Quest.Diagnostics.Health.Care",-1.81419455392164e-16,0.00252611416958458
